layer_z,score_percent,machine_x_mm,machine_y_mm,raw_image_x_px,raw_image_y_px
tensor(235),84.08482074737549,5.136116196232735,6.162997615049804,1234.375,1287.109375
tensor(235),86.15419864654541,6.811723076490904,7.266013710486236,1210.9375,1304.6875
tensor(235),86.39359474182129,2.533801791230041,8.970670797933614,1269.53125,1333.984375
tensor(235),89.23299312591553,1.5359032484253288,15.802872747048704,1281.25,1445.3125
tensor(236),87.12404370307922,8.233744700019576,-2.2570832071603837,1193.359375,1146.484375
tensor(236),81.80691003799438,4.411543438399176,-0.23001389293644103,1246.09375,1181.640625
tensor(236),90.72881937026978,0.45577298396476784,6.783597286533254,1298.828125,1298.828125
tensor(236),85.72617769241333,1.683361243460623,8.954248343296983,1281.25,1333.984375
tensor(236),70.56975364685059,-1.3042846984436536,9.255310998911982,1322.265625,1339.84375
tensor(236),72.87369966506958,-3.1851690531896493,16.081876922659468,1345.703125,1451.171875
tensor(237),77.82782912254333,8.393384094620021,-12.332618854426052,1193.359375,976.5625
tensor(237),74.87391829490662,6.164674806022381,-4.053747198876229,1222.65625,1117.1875
tensor(237),77.03795433044434,3.6390303951773504,-3.75948507464844,1257.8125,1123.046875
tensor(237),77.91835069656372,13.266386886853326,-2.1477233008950902,1123.046875,1146.484375
tensor(237),92.93391108512878,8.648121031765244,-1.8972620931290516,1187.5,1152.34375
tensor(237),93.41468811035156,4.302485746797831,5.434048988341532,1246.09375,1275.390625
tensor(237),96.67414426803589,-0.368726762292018,5.6967018038304165,1310.546875,1281.25
tensor(237),88.04658055305481,6.817779137940031,6.909361069311708,1210.9375,1298.828125
tensor(237),73.21149110794067,3.3767643067653155,9.34534685857581,1257.8125,1339.84375
tensor(237),80.47859072685242,-2.156388475601207,9.23892153235998,1333.984375,1339.84375
tensor(237),93.24433207511902,1.1079542475562763,15.79523366523113,1287.109375,1445.3125
tensor(237),86.52738928794861,-3.1758327572166434,15.718766143746002,1345.703125,1445.3125
tensor(237),74.00239706039429,1.9176649183430683,17.99047438871752,1275.390625,1480.46875
tensor(238),81.96452260017395,13.372416505666065,-11.525201788158965,1123.046875,988.28125
tensor(238),90.846186876297,4.925477705475912,-5.129796304636185,1240.234375,1099.609375
tensor(238),74.12598729133606,7.003620897710753,-4.035203317901819,1210.9375,1117.1875
tensor(238),97.38429188728333,4.05225091943501,-3.400104382315308,1251.953125,1128.90625
tensor(238),81.34053349494934,8.228187685027729,-1.9063558520304258,1193.359375,1152.34375
tensor(238),95.19826173782349,5.240994753383864,0.4926637957212971,1234.375,1193.359375
tensor(238),80.36128878593445,-1.1318436222990613,2.126875549415202,1322.265625,1222.65625
tensor(238),97.89950251579285,-0.37707904378115964,6.053174601262386,1310.546875,1287.109375
tensor(238),95.43682932853699,5.5532169822808495,6.527721630822988,1228.515625,1292.96875
tensor(238),99.14690852165222,0.8246225271668,9.29625865658212,1292.96875,1339.84375
tensor(238),76.76241993904114,-5.180892290385636,10.61924294775105,1375.0,1363.28125
tensor(238),93.5404896736145,-2.719545551492435,14.638580265821506,1339.84375,1427.734375
tensor(238),89.86504673957825,1.5437091152421958,15.440332554082891,1281.25,1439.453125
tensor(239),77.36393213272095,9.47226971906317,-0.8258231692704759,1175.78125,1169.921875
tensor(239),90.91920852661133,5.970508316490351,6.8926122669741305,1222.65625,1298.828125
tensor(239),78.93233299255371,1.2893872150556362,7.514688434622724,1287.109375,1310.546875
tensor(239),76.70373320579529,-2.309397160629911,15.371255075578684,1333.984375,1439.453125
tensor(239),85.33780574798584,1.9637742075775513,15.810510435786592,1275.390625,1445.3125
tensor(240),71.19408249855042,9.523796545173738,-4.328927330427687,1175.78125,1111.328125
tensor(240),89.88204002380371,8.239298203669462,-2.6075889462463637,1193.359375,1140.625
tensor(240),81.50355219841003,3.1974236434847083,-2.717526740665874,1263.671875,1140.625
tensor(240),88.08910846710205,4.826174909306429,0.1312428892600373,1240.234375,1187.5
tensor(240),90.46342968940735,4.719205827860531,5.798440105554583,1240.234375,1281.25
tensor(240),93.87956857681274,0.46386334362230774,6.426728440366614,1298.828125,1292.96875
tensor(240),90.37058353424072,2.570945276521818,7.182505039396543,1269.53125,1304.6875
tensor(240),73.2999861240387,-3.0088015834485384,9.22252611610428,1345.703125,1339.84375
tensor(240),85.23644804954529,0.7363962797060559,13.254271905942094,1292.96875,1404.296875
tensor(240),80.0993800163269,0.6880097639144732,15.42499180059329,1292.96875,1439.453125
tensor(240),88.55393528938293,-4.033528797310563,15.703455884318888,1357.421875,1445.3125
tensor(241),78.32468152046204,6.387990329466008,7.257669637707532,1216.796875,1304.6875
tensor(241),89.04331922531128,1.7218687127477554,7.1657851689297,1281.25,1304.6875
