sample_id,layer_z,rank,score,x_model_pixel,y_model_pixel,raw_camera_x_px,raw_camera_y_px,expected_raw_camera_x_px,expected_raw_camera_y_px,model_grid_roundtrip_x,model_grid_roundtrip_y,model_grid_roundtrip_error_px,raw_center_mapping_error_px,grid_in_bounds,raw_in_working_roi,raw_in_sensor_fov,model_edge_margin_px,model_edge_safe,score_finite,score_in_unit_interval,inverse_homography_denominator,machine_x,machine_y,containing_machine_part,inverse_transform_solvable,reprojected_raw_camera_x_px,reprojected_raw_camera_y_px,raw_camera_roundtrip_error_px,score_semantics
test_z_216,216,3,0.7264560461044312,172,172,1260.7421875,1260.7421875,1260.7421875,1260.7421875,172.0,172.0,0.0,0.0,True,True,True,83.0,True,True,True,0.9965395112652559,3.261757368354055,4.877796984918053,part02,True,1260.7421875000002,1260.7421875000005,5.084229945850415e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_216,216,4,0.7226999998092651,176,203,1284.1796875,1442.3828125,1284.1796875,1442.3828125,176.0,203.0,0.0,0.0,True,True,True,52.0,True,True,True,0.985467735973633,1.321818618498413,15.997901121857634,part01,True,1284.1796875000002,1442.3828125000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_216,216,5,0.7217257618904114,193,203,1383.7890625,1442.3828125,1383.7890625,1442.3828125,193.0,203.0,0.0,0.0,True,True,True,52.0,True,True,True,0.9830426139804375,-5.9776693043149205,15.881515155596519,part01,True,1383.7890625,1442.3828125000002,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_217,217,1,0.7347444295883179,179,194,1301.7578125,1389.6484375,1301.7578125,1389.6484375,179.0,194.0,0.0,0.0,True,True,True,61.0,True,True,True,0.9880884966614814,0.11218660472468252,12.713527807219462,part01,True,1301.7578125000002,1389.6484375,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_217,217,2,0.729265570640564,182,175,1319.3359375,1278.3203125,1319.3359375,1278.3203125,182.0,175.0,0.0,0.0,True,True,True,73.0,True,True,True,0.994096727785474,-1.0033791922863715,5.864174802004996,part02,True,1319.3359375000002,1278.3203125,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_217,217,3,0.727330207824707,168,173,1237.3046875,1266.6015625,1237.3046875,1266.6015625,168.0,173.0,0.0,0.0,True,True,True,82.0,True,True,True,0.9967713811612169,4.947253646936665,5.266892318481977,part02,True,1237.3046875000002,1266.6015625,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_217,217,4,0.7237557172775269,176,168,1284.1796875,1237.3046875,1284.1796875,1237.3046875,176.0,168.0,0.0,0.0,True,True,True,79.0,True,True,True,0.9973238825001381,1.59897429262826,3.4223432760506616,part02,True,1284.1796875000002,1237.3046875000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_217,217,5,0.7225067019462585,172,172,1260.7421875,1260.7421875,1260.7421875,1260.7421875,172.0,172.0,0.0,0.0,True,True,True,83.0,True,True,True,0.9965395112652559,3.261757368354055,4.877796984918053,part02,True,1260.7421875000002,1260.7421875000005,5.084229945850415e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_218,218,1,0.7337822318077087,179,195,1301.7578125,1395.5078125,1301.7578125,1395.5078125,179.0,195.0,0.0,0.0,True,True,True,60.0,True,True,True,0.9877497496178669,0.10377627472269187,13.07518575518095,part01,True,1301.7578125,1395.5078125,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_218,218,2,0.7286468148231506,173,190,1266.6015625,1366.2109375,1266.6015625,1366.2109375,173.0,190.0,0.0,0.0,True,True,True,65.0,True,True,True,0.9902994102453022,2.704197916833444,11.314235671180377,part01,True,1266.6015625000002,1366.2109375000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_218,218,3,0.7273799180984497,177,168,1290.0390625,1237.3046875,1290.0390625,1237.3046875,177.0,168.0,0.0,0.0,True,True,True,78.0,True,True,True,0.9971812282652444,1.1757203214718572,3.4137950849799656,part02,True,1290.0390625000002,1237.3046875000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_218,218,4,0.7214585542678833,175,201,1278.3203125,1430.6640625,1278.3203125,1430.6640625,175.0,201.0,0.0,0.0,True,True,True,54.0,True,True,True,0.9862878842957558,1.765802107902722,15.278080762296076,part01,True,1278.3203125000005,1430.6640625000005,6.431098710768743e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_218,218,5,0.7125569581985474,167,151,1231.4453125,1137.6953125,1231.4453125,1137.6953125,167.0,151.0,0.0,0.0,True,True,True,88.0,True,True,True,1.0043664703556283,5.513093798409464,-2.4944674505987368,part03,True,1231.4453125,1137.6953125,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_219,219,1,0.7344102263450623,180,194,1307.6171875,1389.6484375,1307.6171875,1389.6484375,180.0,194.0,0.0,0.0,True,True,True,61.0,True,True,True,0.9879458424265875,-0.3152386581305835,12.706241305731599,part01,True,1307.6171875,1389.6484375,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_219,219,2,0.7316147089004517,171,176,1254.8828125,1284.1796875,1254.8828125,1284.1796875,171.0,176.0,0.0,0.0,True,True,True,79.0,True,True,True,0.995327177325692,3.656463899485501,6.311103910638459,part02,True,1254.8828124999998,1284.1796875,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_219,219,3,0.7219421863555908,187,201,1348.6328125,1430.6640625,1348.6328125,1430.6640625,187.0,201.0,0.0,0.0,True,True,True,54.0,True,True,True,0.9845760334770295,-3.3779808213784945,15.194802385263156,part01,True,1348.6328125000005,1430.6640625000002,5.084229945850415e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_219,219,4,0.7203728556632996,178,166,1295.8984375,1225.5859375,1295.8984375,1225.5859375,178.0,166.0,0.0,0.0,True,True,True,77.0,True,True,True,0.9977160681175793,0.7685631733855434,2.695474593640622,part02,True,1295.8984375000002,1225.5859375,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_219,219,5,0.7140308022499084,160,142,1190.4296875,1084.9609375,1190.4296875,1084.9609375,160.0,142.0,0.0,0.0,True,True,True,95.0,True,True,True,1.008413773392415,8.496807193830847,-5.571682342389956,part03,True,1190.4296875000002,1084.9609375000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_220,220,1,0.7344606518745422,179,195,1301.7578125,1395.5078125,1301.7578125,1395.5078125,179.0,195.0,0.0,0.0,True,True,True,60.0,True,True,True,0.9877497496178669,0.10377627472269187,13.07518575518095,part01,True,1301.7578125,1395.5078125,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_220,220,2,0.7311548590660095,193,197,1383.7890625,1407.2265625,1383.7890625,1407.2265625,193.0,197.0,0.0,0.0,True,True,True,58.0,True,True,True,0.9850750962421241,-5.91450525472038,13.699139241750462,part01,True,1383.7890625000002,1407.2265625000005,5.084229945850415e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_220,220,3,0.7270146608352661,186,192,1342.7734375,1377.9296875,1342.7734375,1377.9296875,186.0,192.0,0.0,0.0,True,True,True,63.0,True,True,True,0.9877674111044532,-2.863510349792013,11.939210120232062,part01,True,1342.7734374999998,1377.9296875,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_220,220,4,0.725174069404602,170,176,1249.0234375,1284.1796875,1249.0234375,1284.1796875,170.0,176.0,0.0,0.0,True,True,True,79.0,True,True,True,0.9954698315605859,4.080150677174199,6.319252828341471,part02,True,1249.0234375,1284.1796875,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_220,220,5,0.7247738242149353,175,169,1278.3203125,1243.1640625,1278.3203125,1243.1640625,175.0,169.0,0.0,0.0,True,True,True,80.0,True,True,True,0.9971277896914176,2.014424812299539,3.7859920336870156,part02,True,1278.3203125000002,1243.1640625,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_221,221,1,0.7362374663352966,180,194,1307.6171875,1389.6484375,1307.6171875,1389.6484375,180.0,194.0,0.0,0.0,True,True,True,61.0,True,True,True,0.9879458424265875,-0.3152386581305835,12.706241305731599,part01,True,1307.6171875,1389.6484375,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_221,221,2,0.7300443053245544,184,175,1331.0546875,1278.3203125,1331.0546875,1278.3203125,184.0,175.0,0.0,0.0,True,True,True,71.0,True,True,True,0.9938114193156863,-1.8535045648889144,5.847721463062918,part02,True,1331.0546875000002,1278.3203125,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_221,221,3,0.7287854552268982,175,168,1278.3203125,1237.3046875,1278.3203125,1237.3046875,175.0,168.0,0.0,0.0,True,True,True,80.0,True,True,True,0.997466536735032,2.0221071991289765,3.430889022055559,part02,True,1278.3203125000002,1237.3046875,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_221,221,4,0.7271398901939392,165,168,1219.7265625,1237.3046875,1219.7265625,1237.3046875,165.0,168.0,0.0,0.0,True,True,True,87.0,True,True,True,0.9988930790839706,6.2467891191584135,3.516212233948111,part02,True,1219.7265625,1237.3046875000002,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_221,221,5,0.7234323620796204,185,201,1336.9140625,1430.6640625,1336.9140625,1430.6640625,185.0,201.0,0.0,0.0,True,True,True,54.0,True,True,True,0.9848613419468172,-2.51944189707861,15.208702219143843,part01,True,1336.9140625000005,1430.6640625000005,6.431098710768743e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_222,222,1,0.7344669699668884,178,196,1295.8984375,1401.3671875,1295.8984375,1401.3671875,178.0,196.0,0.0,0.0,True,True,True,59.0,True,True,True,0.9875536568091463,0.5229576103116963,13.444276722954354,part01,True,1295.8984375000002,1401.3671875000005,5.084229945850415e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_222,222,2,0.7341422438621521,193,195,1383.7890625,1395.5078125,1383.7890625,1395.5078125,193.0,195.0,0.0,0.0,True,True,True,60.0,True,True,True,0.9857525903293529,-5.893508453889491,12.973680492742465,part01,True,1383.7890625,1395.5078125000002,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_222,222,3,0.7338017821311951,169,175,1243.1640625,1278.3203125,1243.1640625,1278.3203125,169.0,175.0,0.0,0.0,True,True,True,80.0,True,True,True,0.9959512328390941,4.510563448028552,5.970891728816041,part02,True,1243.1640625,1278.3203125,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_222,222,4,0.7312933206558228,182,176,1319.3359375,1284.1796875,1319.3359375,1284.1796875,182.0,176.0,0.0,0.0,True,True,True,73.0,True,True,True,0.9937579807418595,-1.0121189419413943,6.221311405023909,part02,True,1319.3359375000002,1284.1796875000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_222,222,5,0.7249440550804138,178,170,1295.8984375,1249.0234375,1295.8984375,1249.0234375,178.0,170.0,0.0,0.0,True,True,True,77.0,True,True,True,0.9963610799431216,0.7361052386295878,4.115979544145471,part02,True,1295.8984375000002,1249.0234375000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_223,223,1,0.7378180623054504,179,195,1301.7578125,1395.5078125,1301.7578125,1395.5078125,179.0,195.0,0.0,0.0,True,True,True,60.0,True,True,True,0.9877497496178669,0.10377627472269187,13.07518575518095,part01,True,1301.7578125,1395.5078125,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_223,223,2,0.7198764681816101,174,169,1272.4609375,1243.1640625,1272.4609375,1243.1640625,174.0,169.0,0.0,0.0,True,True,True,81.0,True,True,True,0.9972704439263115,2.4375814912325207,3.7944874420164654,part02,True,1272.4609375,1243.1640625000002,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_223,223,3,0.717747688293457,160,139,1190.4296875,1067.3828125,1190.4296875,1067.3828125,160.0,139.0,0.0,0.0,True,True,True,95.0,True,True,True,1.0094300145232584,8.513055083744842,-6.614944822053803,part03,True,1190.4296875000002,1067.3828125000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_223,223,4,0.7161467671394348,156,147,1166.9921875,1114.2578125,1166.9921875,1114.2578125,156.0,147.0,0.0,0.0,True,True,True,99.0,True,True,True,1.0072906551139185,10.141786675180223,-3.7902740167202618,part03,True,1166.9921875000002,1114.2578125,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_223,223,5,0.7134039402008057,172,151,1260.7421875,1137.6953125,1260.7421875,1137.6953125,172.0,151.0,0.0,0.0,True,True,True,83.0,True,True,True,1.003653199181159,3.413252192532045,-2.5411377236880375,part03,True,1260.7421875000002,1137.6953125,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_224,224,1,0.7356923818588257,179,197,1301.7578125,1407.2265625,1301.7578125,1407.2265625,179.0,197.0,0.0,0.0,True,True,True,58.0,True,True,True,0.987072255530638,0.08693829699301983,13.799246341636856,part01,True,1301.7578125000002,1407.2265625000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_224,224,2,0.7298902869224548,178,165,1295.8984375,1219.7265625,1295.8984375,1219.7265625,178.0,165.0,0.0,0.0,True,True,True,77.0,True,True,True,0.9980548151611938,0.7766638865014182,2.3409510181191204,part02,True,1295.8984375000002,1219.7265625,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_224,224,3,0.7286548614501953,175,171,1278.3203125,1254.8828125,1278.3203125,1254.8828125,175.0,171.0,0.0,0.0,True,True,True,80.0,True,True,True,0.9964502956041887,1.999044368702085,4.496922368614455,part02,True,1278.3203125,1254.8828125,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_224,224,4,0.7272436618804932,170,177,1249.0234375,1290.0390625,1249.0234375,1290.0390625,170.0,177.0,0.0,0.0,True,True,True,78.0,True,True,True,0.9951310845169714,4.073153442977306,6.676051556996849,part02,True,1249.0234375000002,1290.0390625000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_224,224,5,0.7238883376121521,186,201,1342.7734375,1430.6640625,1342.7734375,1430.6640625,186.0,201.0,0.0,0.0,True,True,True,54.0,True,True,True,0.9847186877119234,-2.948649171816596,15.201753309024129,part01,True,1342.7734375000002,1430.6640625000005,5.084229945850415e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_225,225,1,0.732478141784668,179,194,1301.7578125,1389.6484375,1301.7578125,1389.6484375,179.0,194.0,0.0,0.0,True,True,True,61.0,True,True,True,0.9880884966614814,0.11218660472468252,12.713527807219462,part01,True,1301.7578125000002,1389.6484375,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_225,225,2,0.7303858995437622,182,176,1319.3359375,1284.1796875,1319.3359375,1284.1796875,182.0,176.0,0.0,0.0,True,True,True,73.0,True,True,True,0.9937579807418595,-1.0121189419413943,6.221311405023909,part02,True,1319.3359375000002,1284.1796875000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_225,225,3,0.7267301082611084,176,167,1284.1796875,1231.4453125,1284.1796875,1231.4453125,176.0,167.0,0.0,0.0,True,True,True,79.0,True,True,True,0.9976626295437526,1.6067962318177422,3.0674335342508843,part02,True,1284.1796875,1231.4453125,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_225,225,4,0.7224948406219482,186,201,1342.7734375,1430.6640625,1342.7734375,1430.6640625,186.0,201.0,0.0,0.0,True,True,True,54.0,True,True,True,0.9847186877119234,-2.948649171816596,15.201753309024129,part01,True,1342.7734375000002,1430.6640625000005,5.084229945850415e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_225,225,5,0.7223935723304749,184,166,1331.0546875,1225.5859375,1331.0546875,1225.5859375,184.0,166.0,0.0,0.0,True,True,True,71.0,True,True,True,0.9968601427082162,-1.7724916350159758,2.6435448221664912,part02,True,1331.0546875000002,1225.5859375,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_226,226,1,0.7367141842842102,179,195,1301.7578125,1395.5078125,1301.7578125,1395.5078125,179.0,195.0,0.0,0.0,True,True,True,60.0,True,True,True,0.9877497496178669,0.10377627472269187,13.07518575518095,part01,True,1301.7578125,1395.5078125,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_226,226,2,0.7294828295707703,177,170,1290.0390625,1249.0234375,1290.0390625,1249.0234375,177.0,170.0,0.0,0.0,True,True,True,78.0,True,True,True,0.9965037341780154,1.1597704917245562,4.124434249563261,part02,True,1290.0390625,1249.0234375,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_226,226,3,0.7262346744537354,191,203,1372.0703125,1442.3828125,1372.0703125,1442.3828125,191.0,203.0,0.0,0.0,True,True,True,52.0,True,True,True,0.9833279224502252,-5.117037270055372,15.895237418303395,part01,True,1372.0703125000002,1442.3828125000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_226,226,4,0.7251507639884949,173,172,1266.6015625,1260.7421875,1266.6015625,1260.7421875,173.0,172.0,0.0,0.0,True,True,True,82.0,True,True,True,0.996396857030362,2.8384082692454635,4.869450442094899,part02,True,1266.6015625,1260.7421875,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_226,226,5,0.716803789138794,173,147,1266.6015625,1114.2578125,1266.6015625,1114.2578125,173.0,147.0,0.0,0.0,True,True,True,82.0,True,True,True,1.0048655331207228,3.0221095103868545,-3.9518887779842706,part03,True,1266.6015625000002,1114.2578125,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_227,227,1,0.7332583665847778,165,166,1219.7265625,1225.5859375,1219.7265625,1225.5859375,165.0,166.0,0.0,0.0,True,True,True,89.0,True,True,True,0.9995705731711995,6.2592529172240035,2.807684004744273,part02,True,1219.7265625000002,1225.5859375000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_227,227,2,0.7301432490348816,172,172,1260.7421875,1260.7421875,1260.7421875,1260.7421875,172.0,172.0,0.0,0.0,True,True,True,83.0,True,True,True,0.9965395112652559,3.261757368354055,4.877796984918053,part02,True,1260.7421875000002,1260.7421875000005,5.084229945850415e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_227,227,3,0.7300935387611389,178,195,1295.8984375,1395.5078125,1295.8984375,1395.5078125,178.0,195.0,0.0,0.0,True,True,True,60.0,True,True,True,0.9878924038527608,0.5312258729869321,13.082420426472126,part01,True,1295.8984375,1395.5078125000002,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_227,227,4,0.7297452092170715,171,176,1254.8828125,1284.1796875,1254.8828125,1284.1796875,171.0,176.0,0.0,0.0,True,True,True,79.0,True,True,True,0.995327177325692,3.656463899485501,6.311103910638459,part02,True,1254.8828124999998,1284.1796875,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_227,227,5,0.7294161915779114,178,167,1295.8984375,1231.4453125,1295.8984375,1231.4453125,178.0,167.0,0.0,0.0,True,True,True,77.0,True,True,True,0.9973773210739649,0.760456957652833,3.050238988379795,part02,True,1295.8984375000002,1231.4453125000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_228,228,1,0.7376013994216919,179,196,1301.7578125,1401.3671875,1301.7578125,1401.3671875,179.0,196.0,0.0,0.0,True,True,True,59.0,True,True,True,0.9874110025742525,0.09536017412584948,13.43709184816076,part01,True,1301.7578125000002,1401.3671875,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_228,228,2,0.734666109085083,184,175,1331.0546875,1278.3203125,1331.0546875,1278.3203125,184.0,175.0,0.0,0.0,True,True,True,71.0,True,True,True,0.9938114193156863,-1.8535045648889144,5.847721463062918,part02,True,1331.0546875000002,1278.3203125,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_228,228,3,0.7342187166213989,166,165,1225.5859375,1219.7265625,1225.5859375,1219.7265625,166.0,165.0,0.0,0.0,True,True,True,89.0,True,True,True,0.99976666597992,5.8439849155408545,2.44511565355027,part02,True,1225.5859375000002,1219.7265625000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_228,228,4,0.7328241467475891,170,175,1249.0234375,1278.3203125,1249.0234375,1278.3203125,170.0,175.0,0.0,0.0,True,True,True,80.0,True,True,True,0.9958085786042002,4.087143150832861,5.962696846167871,part02,True,1249.0234375,1278.3203125,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_228,228,5,0.729190468788147,177,168,1290.0390625,1237.3046875,1290.0390625,1237.3046875,177.0,168.0,0.0,0.0,True,True,True,78.0,True,True,True,0.9971812282652444,1.1757203214718572,3.4137950849799656,part02,True,1290.0390625000002,1237.3046875000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_229,229,1,0.734464168548584,179,194,1301.7578125,1389.6484375,1301.7578125,1389.6484375,179.0,194.0,0.0,0.0,True,True,True,61.0,True,True,True,0.9880884966614814,0.11218660472468252,12.713527807219462,part01,True,1301.7578125000002,1389.6484375,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_229,229,2,0.7341185212135315,182,176,1319.3359375,1284.1796875,1319.3359375,1284.1796875,182.0,176.0,0.0,0.0,True,True,True,73.0,True,True,True,0.9937579807418595,-1.0121189419413943,6.221311405023909,part02,True,1319.3359375000002,1284.1796875000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_229,229,3,0.7333596348762512,193,196,1383.7890625,1401.3671875,1383.7890625,1401.3671875,193.0,196.0,0.0,0.0,True,True,True,59.0,True,True,True,0.9854138432857384,-5.9040032453622215,13.33628517496201,part01,True,1383.7890625,1401.3671875000002,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_229,229,4,0.7284249067306519,166,173,1225.5859375,1266.6015625,1225.5859375,1266.6015625,166.0,173.0,0.0,0.0,True,True,True,82.0,True,True,True,0.9970566896310046,5.792909210919517,5.283463017068864,part02,True,1225.5859375,1266.6015625,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_229,229,5,0.725487470626831,175,166,1278.3203125,1225.5859375,1278.3203125,1225.5859375,175.0,166.0,0.0,0.0,True,True,True,80.0,True,True,True,0.9981440308222609,2.037456329439292,2.7214060813838454,part02,True,1278.3203125000002,1225.5859375,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_230,230,1,0.7357657551765442,193,196,1383.7890625,1401.3671875,1383.7890625,1401.3671875,193.0,196.0,0.0,0.0,True,True,True,59.0,True,True,True,0.9854138432857384,-5.9040032453622215,13.33628517496201,part01,True,1383.7890625,1401.3671875000002,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_230,230,2,0.7311860918998718,180,193,1307.6171875,1383.7890625,1307.6171875,1383.7890625,180.0,193.0,0.0,0.0,True,True,True,62.0,True,True,True,0.9882845894702019,-0.30668637421572525,12.344781577358297,part01,True,1307.6171875000002,1383.7890625000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_230,230,3,0.7300803065299988,183,175,1325.1953125,1278.3203125,1325.1953125,1278.3203125,183.0,175.0,0.0,0.0,True,True,True,72.0,True,True,True,0.9939540735505801,-1.4283808727585843,5.855949313241661,part02,True,1325.1953125,1278.3203124999998,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_230,230,4,0.7298108339309692,179,197,1301.7578125,1407.2265625,1301.7578125,1407.2265625,179.0,197.0,0.0,0.0,True,True,True,58.0,True,True,True,0.987072255530638,0.08693829699301983,13.799246341636856,part01,True,1301.7578125000002,1407.2265625000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_230,230,5,0.7275039553642273,170,175,1249.0234375,1278.3203125,1249.0234375,1278.3203125,170.0,175.0,0.0,0.0,True,True,True,80.0,True,True,True,0.9958085786042002,4.087143150832861,5.962696846167871,part02,True,1249.0234375,1278.3203125,0.0,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_231,231,1,0.7328043580055237,178,193,1295.8984375,1383.7890625,1295.8984375,1383.7890625,178.0,193.0,0.0,0.0,True,True,True,62.0,True,True,True,0.9885698979399896,0.5477453989352802,12.35945180366638,part01,True,1295.8984375000002,1383.7890625000002,3.2155493553843715e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_231,231,2,0.7327291965484619,178,197,1295.8984375,1407.2265625,1295.8984375,1407.2265625,178.0,197.0,0.0,0.0,True,True,True,58.0,True,True,True,0.987214909765532,0.5146836733916401,13.80638134986482,part01,True,1295.8984375000002,1407.2265625000005,5.084229945850415e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_231,231,3,0.7262569069862366,177,169,1290.0390625,1243.1640625,1290.0390625,1243.1640625,177.0,169.0,0.0,0.0,True,True,True,78.0,True,True,True,0.9968424812216299,1.1677481166340251,3.7689939225598716,part02,True,1290.0390625000002,1243.1640625,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_231,231,4,0.7199527621269226,190,201,1366.2109375,1430.6640625,1366.2109375,1430.6640625,190.0,201.0,0.0,0.0,True,True,True,54.0,True,True,True,0.9841480707723479,-4.6667225598589575,15.173937523376347,part01,True,1366.2109375000002,1430.6640625000005,5.084229945850415e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_231,231,5,0.7146484851837158,161,140,1196.2890625,1073.2421875,1196.2890625,1073.2421875,161.0,140.0,0.0,0.0,True,True,True,94.0,True,True,True,1.00894861324475,8.09030201355475,-6.2772426608263965,part03,True,1196.2890625,1073.2421875000002,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_232,232,1,0.7345327734947205,179,194,1301.7578125,1389.6484375,1301.7578125,1389.6484375,179.0,194.0,0.0,0.0,True,True,True,61.0,True,True,True,0.9880884966614814,0.11218660472468252,12.713527807219462,part01,True,1301.7578125000002,1389.6484375,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
