left,right,axis,sign_left_to_right,distance_px,axis_alignment_cosine
378,430,1,-1,15.930897671597947,0.9937687026419993
378,509,0,1,16.568903439206508,0.9981563076195871
379,1054,1,-1,14.766182759642358,0.9986551119868862
379,1029,0,-1,16.753918210015723,0.9999642798320482
380,810,0,-1,14.362150838076213,0.9985786877973075
380,501,1,-1,15.32658633652331,0.9869821440087373
380,1008,0,1,19.42916036755355,0.9999415089554989
381,863,0,-1,15.005311692880642,0.9999956056408892
381,537,0,1,16.877905427283586,0.9995880463485655
382,586,1,1,14.421674639594908,0.9994596581932194
382,771,1,-1,15.6458333006302,0.9986062727401201
383,647,1,-1,14.624457464218699,0.997034717440322
383,528,0,-1,16.69020368838364,0.9917738028896779
383,810,0,1,18.645923142413874,0.9957014049284659
384,611,1,-1,15.51335677168548,0.9918145692539988
384,702,0,-1,16.16766088755165,0.9996023262100246
385,1168,1,1,14.602496366048486,0.9998870503867813
385,454,0,-1,14.827015211465206,0.9999988570320198
385,510,1,-1,15.905793703421706,0.9991119300584883
385,791,0,1,17.92882203789262,0.9997325873223475
386,1440,1,-1,14.531431160713034,0.9984114221969981
386,645,1,1,15.452681788574445,0.999914916216478
386,681,0,1,16.367847371439186,0.9997643198541585
386,1072,0,-1,16.80209547554083,0.9998275382886181
387,569,0,1,14.557626093479861,0.9998478741843378
387,1357,1,-1,15.489650905088254,0.9904457791775181
387,420,1,1,15.574890376867314,0.9882780649447728
387,793,0,-1,18.545636413623008,0.9980824924247824
388,878,0,-1,17.261028800827177,0.9924441290850199
389,845,1,-1,14.336177843801352,0.9999975122423942
389,424,1,1,14.433682462587642,0.9997429586642698
389,413,0,1,16.07911605068382,0.9999902552819883
390,820,1,1,15.570948974637425,0.9948163391310751
390,953,0,1,18.862018359980734,0.9999997258967036
391,406,0,-1,18.009029207165447,0.9984592968206815
392,918,1,1,14.379061725103956,0.9998868495450275
392,600,0,1,17.665478513495604,0.9999953462962589
394,952,1,-1,14.80702238160666,0.9919958392454221
394,843,1,1,15.115490010722313,0.9999551460729952
394,727,0,1,18.911975730381712,0.9997806172959108
395,670,1,-1,15.207272251480067,0.9914242967435344
395,536,1,1,15.554675221978973,0.9965307801722739
396,1551,1,-1,14.691272025200135,0.984867552605484
396,1527,1,1,14.708147820812602,0.9829737813586509
396,1410,0,1,16.087857617324886,0.9998569675256196
396,1354,0,-1,16.198058968969534,0.9999995113297505
397,687,1,-1,15.095621665209134,0.9862835293153209
397,1392,1,1,15.286644458353607,0.9984928626810445
397,743,0,1,16.882872297322827,0.9999964202536129
397,758,0,-1,16.900066840228238,0.9999983647711745
398,565,1,-1,16.24776603329213,0.9992294168049712
399,577,1,1,16.40599344923338,0.9989606245381283
399,493,0,-1,16.931848104378485,0.999999857969919
400,772,1,1,15.055667410395145,0.9998650861147736
400,1252,1,-1,16.028322554036457,0.9998129155641207
400,883,0,1,18.887018390278087,0.9999976534417645
401,727,1,-1,14.836386993008498,0.9931044654640081
401,652,1,1,15.32094783219795,0.9999590618534985
401,843,0,-1,17.02535949615504,0.9999995913117842
401,693,0,1,17.94978388989566,0.9990374747699013
402,753,0,-1,16.302111194057552,0.999907801254215
402,586,0,1,18.09402664393388,0.9979845419839775
403,886,1,1,14.982239243154776,0.991562713445275
403,479,1,-1,16.041622938816786,0.9996491084404124
403,620,0,-1,16.887512952163355,0.9998315756682616
403,892,0,1,18.312840277655624,0.9995562237770705
404,415,1,1,15.751342004176287,0.9998583295523035
404,697,0,-1,16.35268408727048,0.9998966981679813
405,419,0,-1,16.763303193853258,0.991928198968458
405,765,0,1,17.335646145083015,0.999993077766182
406,577,1,-1,13.608138599954597,0.9985612175918105
406,440,0,-1,15.926883386986038,0.9980159071731951
406,522,1,1,15.97503712671328,0.9979187007477576
407,470,1,-1,13.469080761050808,0.9998119487648411
407,1101,0,-1,17.27799523091355,0.9987798424407638
407,874,0,1,17.83831153175522,0.998446434098621
408,684,1,-1,14.542461935341894,0.9952283310478318
408,1046,1,1,15.041649615440786,0.9988329479714194
408,1206,0,-1,16.367924931941495,0.9999799526215587
409,585,1,1,15.448066794244449,0.9997895573291319
409,521,1,-1,15.733988278474769,0.997943502893645
409,1177,0,-1,15.93141401909369,0.997654552808453
410,881,1,-1,14.020168714617931,0.9983287994925089
410,686,0,-1,16.655971999203963,0.999670250643876
410,1447,0,1,16.789472163025504,0.9965094734612068
411,601,1,-1,14.226992080169884,0.9988193076140912
411,506,1,1,16.12515462963941,0.9999136688452873
411,852,0,1,16.987440986572654,0.9966378878006238
411,815,0,-1,17.25042285399418,0.9992064274473517
413,1113,1,-1,14.399111433337149,0.9968185152796595
413,469,1,1,14.422117330779779,0.9964042792371034
413,1246,0,1,17.139234712045546,0.9982871312543308
414,590,0,-1,17.39418052624383,0.9985493292527786
416,1200,1,1,14.495386715203894,0.9944978854910839
416,988,1,-1,15.126234004902269,0.981983475776094
416,1227,0,1,16.259042809283194,0.999651367387522
416,1022,0,-1,16.283730261597505,0.998580743159481
417,1138,1,1,14.480944345564346,0.9965507277882688
417,739,0,1,14.877563360499593,0.997066138636638
417,985,1,-1,16.556796126437618,0.9975165940994412
417,1327,0,-1,16.92049281838241,0.9999988632322782
418,709,1,-1,15.612141593427555,0.9962130274357694
418,713,0,-1,16.157086244375762,0.9983594881931203
419,534,1,-1,14.87644537172421,0.9987305831687527
419,722,1,1,17.235610115086384,0.9999935914029209
422,589,1,-1,14.544054798412569,0.9954568972122906
422,1027,0,1,14.848014529901967,0.9999967402891088
422,977,1,1,15.878457628463293,0.984003890379287
423,909,1,-1,13.826697470753025,0.9992352090235955
423,917,0,1,15.555685488804514,0.9968919255829772
423,661,1,1,16.534088216730815,0.9986622267949833
423,1179,0,-1,17.001948331604595,0.9980293106073592
424,488,1,1,15.34114601479045,0.9963155314046604
424,434,0,-1,16.352660283272336,0.9999995551283091
424,469,0,1,17.62861313896124,0.9999725165579805
425,539,0,-1,18.59083666917371,0.9960629781549463
426,463,1,-1,14.411012027809099,0.9999304359439569
428,654,1,-1,14.29231692062406,0.9969041858575447
428,629,0,1,16.418944811145074,0.9999752176053018
429,585,1,-1,14.934097403609545,0.9965846067835704
429,466,1,1,15.206634019287927,0.9999931904382031
429,451,0,-1,16.21232441365279,0.9997493159399257
430,704,0,-1,19.090679473246567,0.9985310882845576
431,751,1,-1,14.53789947506935,0.9950510987932213
432,927,0,1,17.46044781571555,0.998644796303609
433,784,1,-1,14.353351795623523,0.9999819347708117
433,776,1,1,15.12643152494874,0.9989949123161853
434,1129,1,1,15.25521352253388,0.996917419644561
434,759,0,-1,17.132250456338387,0.9998615704579883
435,795,1,1,15.624480400788835,0.9999988713914774
435,582,1,-1,15.859293399846921,0.9999958783527572
435,513,0,-1,16.951723742402482,0.9996029595076463
435,640,0,1,18.46861211726034,0.9995875253222747
436,765,1,1,16.570394127943597,0.9992588622685807
437,565,1,1,15.922232168017763,0.9999944335897208
438,688,0,-1,16.517486937157614,0.9982992559180893
439,476,1,-1,15.019124793242359,0.9991828680723663
439,541,1,1,15.92358812052038,0.9999613059466017
440,550,1,1,15.77587233744382,0.9940965063294466
440,905,0,-1,16.510155239859298,0.9994615233415245
442,1177,1,1,13.64352605211443,0.9975133440072208
442,669,1,-1,14.356337643491706,0.9996815353884566
442,521,0,1,15.972454906782504,0.9980322031997495
442,730,0,-1,18.634751916034137,0.999770380352157
443,673,1,-1,14.67903470545381,0.9969529811078421
443,1152,0,-1,14.954386539259634,0.9998891458343779
443,540,1,1,15.378160003516749,0.9979740240866628
444,478,1,-1,14.973203369559874,0.9999155620363174
444,676,0,-1,14.996095292174765,0.9997079847835683
445,648,0,-1,19.04839980518846,0.9999929946561336
446,894,1,1,14.583893479186425,0.9994897076155581
446,518,1,-1,14.725102762373183,0.9992888904609939
446,588,0,-1,16.97038188531978,0.9999977528147534
447,626,0,1,15.077597958985383,0.9993270569224396
447,722,1,-1,15.329095520038805,0.9995315302478479
448,971,1,1,14.22948535932256,0.9996639025630499
448,754,1,-1,14.446217173053574,0.9998779326922951
448,1589,0,-1,16.28464282857779,0.9980156535177537
448,677,0,1,16.300488652660885,0.9985813320634562
449,723,0,1,16.85561324402669,0.9999740963066777
449,463,0,-1,17.451854569426764,0.9998260559230057
450,963,0,-1,17.008368483199014,0.9996418266829161
450,749,0,1,18.285924228737386,0.9995039143276764
451,555,1,-1,14.899608292904139,0.9999686680229515
452,690,1,-1,14.843535326685037,0.9964895297867129
452,630,0,-1,16.270460987363055,0.9999139208037643
452,547,0,1,17.823413478353334,0.9999649314338035
453,569,0,-1,16.795348086925753,0.9999976282229507
453,623,0,1,17.17916198129063,0.9999999876132655
454,761,1,-1,15.3771260232271,0.9887189865584912
454,1408,0,-1,19.119768460251592,0.9999997059600949
455,1090,1,-1,15.09143487253794,0.9936122950764729
455,1207,1,1,16.1767778027581,0.9956550706223851
455,1000,0,1,19.432842813444342,0.9999996444488543
456,991,1,1,15.611512795480174,0.9928717021922124
456,701,0,-1,15.628604520301868,0.9996049799755757
456,573,0,1,18.324770008835905,0.9996753290830748
457,1560,1,-1,13.887664039650106,0.9979768920568548
457,1414,1,1,15.010407285736873,0.9912152949362505
457,583,0,1,15.095679186890862,0.9995358803489159
457,998,0,-1,18.187857523505244,0.999553114628979
458,547,1,1,14.948000875044592,0.9992955877001274
458,1346,1,-1,15.389272705421194,0.9987167847072902
458,1125,0,1,16.119044220676905,0.9998325687631849
458,690,0,-1,17.14108943695992,0.999999982330669
459,745,0,1,15.965357543204709,0.9987779719425895
460,679,1,-1,15.476291370222755,0.9998470341179831
460,531,0,-1,15.84552191308906,0.9976912299026136
461,833,1,-1,14.496996457829754,0.9934531891608875
461,474,1,1,15.250013909328167,0.9997233600242307
464,898,1,-1,14.524354986378375,0.9998269497803497
464,712,0,-1,15.005705692148494,0.9994829764694846
464,519,1,1,15.58663706134565,0.9991593310755899
464,700,0,1,16.960389057652574,0.9999971765620372
465,529,1,1,15.075296213086828,0.9919043735556944
465,1368,1,-1,15.73955924542895,0.9928332532000903
465,701,0,1,16.451085498371217,0.998356555930878
465,560,0,-1,18.932471065637948,0.9998167341950287
467,1206,1,-1,14.483975120910394,0.9987334236983184
467,625,1,1,15.584731976815979,0.9991948144630592
467,1046,0,1,16.37617927949307,0.9996142428242869
468,664,1,1,15.599723132919317,0.9992861745226068
468,843,0,1,16.83888542178247,0.9999737991767671
469,1015,0,1,14.758061487853944,0.999997126385081
469,833,1,1,15.375380058056715,0.9998529109898585
470,567,0,-1,14.803756475209813,0.9988831126047957
470,1152,1,-1,15.687727802188968,0.9940344324495752
470,540,0,1,17.642154584559975,0.9999990377250418
471,476,0,-1,18.46515050624234,0.9995777068794743
472,1018,1,1,14.4526367444252,0.9957610659257536
472,600,1,-1,14.512483103637964,0.9934406963800607
472,918,0,-1,16.222223928868026,0.999999625618628
472,668,0,1,16.256657277452103,0.9999945534987025
473,1424,1,-1,13.5430472408436,0.9957928751331668
473,1149,1,1,14.55354723818086,0.9996788364820514
474,685,1,1,14.952077958499318,0.9998836601638499
474,696,0,-1,15.804154387879986,0.9999959218738882
475,714,1,-1,16.585144586648187,0.990388421780057
477,762,1,-1,15.07252605710226,0.9999991798530334
477,887,0,-1,15.637961999675623,0.9999639565659315
477,728,0,1,16.88386231116569,0.9993096716550811
478,1134,1,-1,14.744251446570024,0.9945272091905032
478,950,0,-1,14.84311838454462,0.9991869321594964
478,1266,0,1,17.748661825247915,0.9995144403473748
479,733,1,-1,14.635741180024892,0.9951110886977046
479,542,0,1,16.429223962666356,0.9983000521923604
479,969,0,-1,16.47002225843761,0.9999942802491502
480,785,1,-1,15.709634280456948,0.9999992765258952
480,680,0,-1,18.756838397088828,0.9998993364702699
481,605,1,1,15.79465726372516,0.9997466025561156
481,629,0,-1,16.56226103466054,0.9994602334623156
482,894,1,-1,15.888834092148992,0.9996592047009334
482,695,1,1,16.855581191852956,0.999734201912126
482,694,0,1,16.996216556219068,0.9998788519339326
483,1157,1,1,14.306854478354989,0.9987238340275835
483,917,1,-1,14.5888862956601,0.9999940619539103
483,661,0,-1,16.326925590078357,0.9990865949408477
483,872,0,1,18.253999667742846,0.9990865400876132
484,555,0,1,16.263016655670285,0.9999984327672651
485,1167,1,1,14.522704227602972,0.9935535229152617
485,790,1,-1,15.40105508688294,0.9997597785592885
485,681,0,-1,18.80847274498609,0.9996211863732664
486,1414,1,-1,14.422757250264636,0.9948523294646171
486,758,1,1,15.693560565973792,0.9910415318399927
486,678,0,-1,16.301733866247897,0.9999999847740345
486,687,0,1,17.30739435639172,0.9993291617453038
487,621,1,-1,15.135133993876735,0.9993593474424878
487,526,1,1,15.71786503432931,0.9992190460267791
487,675,0,1,16.94716359102978,0.9996829609835364
488,1129,0,-1,16.233952313092118,0.9999929382515191
488,833,0,1,18.68018229564837,0.9999974482101697
489,769,1,-1,14.632074502532433,0.9953599253899739
489,899,1,1,15.09002535462061,0.9986117968330246
489,778,0,1,16.947596132271702,0.9995973133101139
490,1071,1,1,14.099980068637928,0.9992424823136161
490,846,1,-1,15.443185865849024,0.9999309406134972
490,660,0,1,16.144833609251677,0.999959958936626
490,1041,0,-1,16.5138514399342,0.9982861642863126
491,721,1,-1,14.118667496897382,0.9984250162195497
492,605,1,-1,14.614977245786745,0.9997837876193043
492,534,1,1,15.621684797671135,0.9946545409046219
492,538,0,-1,17.899506887853022,0.9999933471868281
493,523,1,-1,15.065718147476087,0.9968731542972934
495,637,1,1,15.78851907604523,0.9998003306106951
495,514,0,-1,16.944600465684122,0.9994596843716417
496,914,1,1,14.673668608473871,0.9949300074802776
496,1389,0,-1,15.495386768307577,0.9996008526862847
496,604,0,1,16.343460892079072,0.9976046449526544
496,1130,1,-1,16.491288849763123,0.9996354503491532
497,503,1,-1,13.408718109157668,0.9992431868456327
497,824,1,1,15.377284808425351,0.9973212084507593
497,1074,0,-1,17.353105163394666,0.9999807208985039
498,1152,1,1,14.367528660197394,0.9996755747984849
498,834,1,-1,15.302201635372729,0.9994486257889306
498,673,0,1,16.46378443701095,0.9999956112070665
499,563,1,1,14.161668963565244,0.9897960438385057
499,504,0,1,14.513663998871516,0.999709573344496
499,586,0,-1,17.532306743581916,0.9961804006095588
500,1102,1,-1,14.492172247984504,0.9943724405564377
500,1488,0,1,17.72632114354056,0.9999350789396592
501,840,0,1,14.478968319417332,0.9999881484696711
501,664,1,-1,15.210850338049381,0.9840334193674277
501,1003,0,-1,18.988392158419803,0.9997530573014484
502,691,1,-1,14.959550270220431,0.9999857169872054
503,1314,0,1,15.824627982885978,0.9999998408732785
503,616,1,-1,16.39959627750217,0.9997747575797696
503,767,0,-1,17.217902593644972,0.9969143133997321
504,544,1,-1,14.760324634449471,0.9964391567885835
504,617,0,1,18.257027795104335,0.9991157175679035
505,592,1,-1,15.381720947944514,0.9999639284233435
506,1252,1,1,14.758800549584095,0.9966297215376201
506,1222,0,-1,16.310401379746477,0.9999998997388094
506,511,0,1,16.90730830549816,0.9992487529531827
507,793,1,1,14.596244043163479,0.9973955068433954
507,839,1,-1,14.89672770666588,0.9998705742096156
507,1357,0,1,17.430594774650764,0.9997813268634961
508,1315,1,1,14.725812247705303,0.9999944632752071
508,1308,0,-1,14.743522404821809,0.9980845578635594
508,1506,0,1,16.234063097057458,0.9996995447667447
510,1298,1,-1,14.657169122398583,0.9982144335305985
510,761,0,-1,16.47535595835296,0.9990698691879119
510,705,0,1,18.99703840393738,0.9994311012959289
511,852,1,-1,14.07887959120913,0.9998453405910294
511,1089,1,1,16.317764082341625,0.9913085055742362
512,634,1,1,14.268707076045542,0.991487342182867
512,580,0,1,14.787236922523446,0.9999893229900594
512,1600,0,-1,18.093828225252956,0.9997354372920497
513,529,1,-1,16.012073978436874,0.9999996197004091
514,705,1,1,15.695917751406842,0.9997931981669542
514,551,1,-1,16.78230840902309,0.9946242480207689
514,1298,0,-1,17.796509356473322,0.9997201881911515
515,990,1,1,15.187152564937374,0.9991308042013359
515,820,0,1,16.507017722222734,0.9999966092239692
516,630,1,1,14.956609941325436,0.9999094337494439
516,540,0,-1,14.998565505362285,0.999560487748568
516,690,0,1,17.31454566319509,0.9997625412896519
517,622,1,1,14.475239172284212,0.9959670840146208
518,742,0,1,18.40698215858733,0.9962571863409332
519,1060,1,1,14.121007565534594,0.9990162637867072
519,535,0,-1,16.856528272930014,0.9994964721056123
519,1069,0,1,18.954012533853057,0.999997169768179
520,776,0,-1,18.35634413147279,0.999356126892981
521,809,1,-1,14.161204827126063,0.9984109304615342
522,550,0,-1,16.593488808405393,0.9989950138525794
523,643,0,-1,17.38489614649528,0.9999229107889072
524,905,1,1,16.11731286853407,0.9988074868288186
525,1042,1,1,14.035871158967574,0.9955841624379848
525,1191,1,-1,14.885848192930508,0.9999338996485361
525,608,0,-1,16.22874600608917,0.999828358794376
525,763,0,1,17.74171567344778,0.9995941031892083
527,1103,0,1,15.784812890966986,0.9999968784688699
528,1293,1,1,14.786380080408959,0.9986311194548677
528,571,1,-1,15.776567931543614,0.9996440417560885
528,1245,0,-1,18.556828726831256,0.998996552284462
529,742,0,-1,15.141999385644779,0.9987448001726377
529,582,0,1,16.97966935752766,0.9998170253396207
531,651,1,1,16.085876116811406,0.9994645841301969
532,776,1,-1,14.986795290322513,0.9985198359135707
533,1123,1,1,13.978573220764758,0.9988199830636865
533,1076,1,-1,14.55963696737764,0.9984552366039079
533,1255,0,-1,14.925124390158127,0.9998385819025694
533,548,0,1,19.039912508407372,0.9999995209120557
534,636,0,-1,16.558373682501415,0.9975567556331445
535,712,1,-1,14.606500385104336,0.99655654793058
535,740,1,1,15.3366814602185,0.9999608133277528
535,628,0,-1,17.142600678138713,0.999589358615262
536,907,1,1,14.674490487886395,0.9996383858900647
536,628,0,1,16.329884906418904,0.9978506773137331
536,1013,0,-1,17.350136715665247,0.9994790648923707
537,968,1,1,14.017691213522058,0.9996119936823169
537,1175,1,-1,15.036809155718974,0.9916981918864218
537,1272,0,1,17.74187416694216,0.9987874948912621
538,752,1,-1,14.151688561952808,0.9990571283612846
538,636,1,1,16.761851368070232,0.9999045366081714
539,565,0,-1,17.360782110098153,0.998055320640986
540,874,1,1,14.48527006954856,0.9999795057321269
542,1329,1,-1,15.542848651010495,0.9925422462142715
542,892,1,1,15.693747136001534,0.9955524314062857
542,633,0,1,18.991798645498786,0.9999988608004239
543,945,0,1,17.184814281286286,0.9986773490112594
545,973,1,1,14.931271243666743,0.9999904757089332
545,1269,1,-1,15.109014900899313,0.988330898184406
545,826,0,-1,16.35627715805011,0.9998299905165478
545,1284,0,1,16.78317689968646,0.9999879931423636
546,1105,1,-1,14.328129549636463,0.9998768013327726
546,1074,0,1,16.222840015746847,0.9999999783174813
546,703,0,-1,16.245418366821507,0.9999936391773258
547,730,1,1,14.680073844804452,0.9942732114585584
547,669,0,1,16.711749487081743,0.9992582461723569
548,1389,1,-1,15.014275693452845,0.998387730340811
548,1286,1,1,15.6231166634722,0.9950457512797753
548,914,0,1,16.11275554172509,0.9999957512794051
549,827,0,1,17.029647545617532,0.9994683898411925
550,708,1,1,14.788273236249255,0.9962486341917102
551,1094,0,-1,17.911042745640152,0.9984353402403652
552,933,1,-1,15.223515780290096,0.9999834694188744
552,714,0,1,17.029749865607233,0.9999999663191115
553,700,1,1,15.212965141471354,0.9999834037563329
553,724,1,-1,15.983188101484842,0.9992272253471065
553,898,0,-1,16.615240400635567,0.999233153266087
554,1070,1,-1,14.426559172885923,0.9999893212638067
554,1553,1,1,14.894338404543221,0.9932548101814773
554,786,0,1,17.989933494193288,0.9996023095635311
555,1177,1,-1,16.250392767667517,0.9942085070487632
555,585,0,1,17.327688745208285,0.9997607158915216
556,851,1,-1,16.027145146409936,0.9854808193349754
556,939,0,1,16.497273800103013,0.9974635316428342
557,648,1,-1,15.791704479077222,0.995722010609218
558,889,1,-1,14.668971138357195,0.9869305106741989
558,1289,1,1,14.707131004971936,0.9999912988181321
558,1482,0,-1,16.373498212173676,0.9999496459411027
558,1585,0,1,18.65931802935294,0.9999480065989638
559,855,1,1,14.526946761121204,0.999992587687129
559,1099,0,-1,14.893679704443743,0.9999964271280765
559,748,1,-1,15.301410519025291,0.9999463894350931
559,1131,0,1,16.738120487396785,0.9995178755134444
560,742,1,1,14.679653086268077,0.9916626135347841
560,749,1,-1,15.83008827131376,0.9924930262113089
561,738,1,-1,14.531762581845875,0.9959066692321125
562,603,0,-1,14.414519857139533,0.999967929284144
562,1369,1,1,14.851926816217775,0.9995400182895596
562,1132,0,1,16.283522265628818,0.9999704629964223
563,576,0,-1,14.905629784169017,0.9975788064510981
563,575,1,1,15.820583424246443,0.9999602043487181
564,1334,1,-1,14.549706767025675,0.9999958450167711
564,633,0,-1,14.821999005613952,0.9976326342653773
564,756,1,1,16.45840770312249,0.9987394303279808
564,912,0,1,16.54588403116395,0.9988622701577058
566,1272,1,1,14.118215890227445,0.9983365479239225
566,1175,0,-1,14.972934209284917,0.9999929614848856
566,737,1,-1,15.404149817617348,0.9999962121241329
566,594,0,1,18.890582187466197,0.9997987498713219
567,802,1,-1,14.778795220941522,0.9999618598705173
567,1101,1,1,15.265538539398154,0.9838686365104946
568,1020,1,-1,15.194274833064922,0.9833854040477858
568,850,0,-1,18.98732886134855,0.9992209439324942
570,623,1,-1,16.47568621796904,0.9974721660204023
571,647,0,1,15.036422345514936,0.9980167232350758
571,627,1,-1,15.100317641238297,0.9990685157206242
571,639,0,-1,17.953389125363966,0.9999837854686271
572,713,1,-1,15.757850268027683,0.9966082827896532
572,648,1,1,15.770500501839479,0.9999980248087674
573,990,1,-1,14.141389708290351,0.9994186422560642
573,720,0,1,14.932830203458868,0.9992596356602452
573,665,1,1,16.49426810972667,0.9995164252792736
574,620,0,1,15.83920409936982,0.9988737230319329
574,893,1,-1,16.471142008787215,0.9991131465757123
574,721,0,-1,16.72066610334073,0.9999647152014053
575,725,0,1,16.281637864718448,0.9999427356726912
575,864,0,-1,17.049195214869982,0.9998300389279186
576,864,1,1,15.274555685784437,0.9884190727177281
576,586,1,-1,16.594746496796883,0.9993934839407301
578,1139,1,-1,14.288091894075894,0.9999326781600522
578,1241,1,1,14.979310845091657,0.999926051144075
578,1456,0,1,16.740663702779464,0.9997639030662506
578,1278,0,-1,16.980491709793267,0.9999835111642621
579,804,1,1,14.107769043522033,0.9972420491771545
579,1044,1,-1,14.8064242964619,0.9978903860846517
579,1605,0,-1,16.191357666938615,0.9987698516168596
580,1038,1,1,13.435024994404417,0.9943267925226758
580,1567,0,1,16.906095304213856,0.999773103616989
581,969,1,1,14.487264560254577,0.9977194481235435
581,1014,1,-1,15.047011110027436,0.9999967411061338
581,1210,0,-1,16.790984021136623,0.9999889656603396
581,733,0,1,18.893961703379148,0.9999615576302926
582,701,1,-1,15.63066558322804,0.9961972061037799
582,991,0,1,18.84858777274192,0.9998091356174972
583,1443,1,-1,14.890880278201532,0.9924972004765297
583,773,1,1,15.524455866178561,0.9988797158152751
583,1004,0,1,17.897834421848657,0.9999977320306361
584,1103,1,-1,15.502544924647843,0.9973239758129957
585,965,0,1,16.507490021754776,0.9999974076747418
587,1003,1,1,15.553034074857925,0.9996634751400416
587,664,0,1,15.904537587153248,0.9980143514305067
587,1009,0,-1,17.560799270965184,0.9967792359861531
588,1100,1,1,14.521586062504209,0.9999925417453043
589,661,1,-1,14.408144534036417,0.9999496243155679
589,1157,0,1,17.198585066970917,0.9988724476394664
589,995,0,-1,17.322368686847195,0.9998637820552803
590,925,0,-1,17.537165571831654,0.9998166868640389
591,880,1,-1,13.491153105104562,0.9997781061164418
591,924,0,1,16.35248151318457,0.9987630809638112
593,935,1,1,14.480086545141381,0.9969398290731791
593,1337,1,-1,14.581337334441935,0.9933587461046423
593,986,0,-1,14.91762918075359,0.9979978273475122
593,1142,0,1,18.87333251247615,0.9999872398356133
594,1041,0,1,14.695700598519496,0.9990725409124681
594,612,1,-1,15.036611689490465,0.9857011121028646
594,595,1,1,15.492380942960963,0.9916672778128987
595,1014,1,1,14.592315178797133,0.999092592109662
595,1272,0,-1,16.101569116163212,0.998472644612286
595,811,0,1,16.382072824456454,0.9997432776593356
596,707,1,-1,14.221269515621257,0.9999996312939468
596,1432,1,1,14.880421882604479,0.9993528035923385
596,1287,0,-1,17.222648883898067,0.9992460188604215
597,1232,1,1,15.32615164212997,0.9999800566882053
597,928,0,1,15.716983315281084,0.998494917401668
598,854,1,-1,14.691734473677887,0.9962912904622359
598,1174,0,-1,15.158014527644385,0.9999299404012835
598,890,1,1,15.718271673834256,0.9999838106872967
598,747,0,1,18.93434505656609,0.9999881842978884
599,605,0,-1,16.420330420735084,0.9999999391650597
600,1028,0,1,14.88989432652902,0.9994627453770304
601,659,1,-1,15.564817774765112,0.9991686840797477
601,1413,0,-1,16.792751075742487,0.9998476896917124
602,1045,1,1,14.840963514176291,0.9927094501561028
602,948,1,-1,15.473021869371797,0.9999786484108781
602,847,0,-1,16.407431547110548,0.9999965373045198
603,1318,1,-1,13.729051127211884,0.995378548887116
603,917,1,1,15.327932982253763,0.9848806409686741
603,909,0,-1,18.703397552351746,0.9999957444494073
604,885,1,-1,14.354593583775332,0.9999993011146111
604,1108,1,1,15.984249447535964,0.9988835498567901
604,706,0,1,16.921148575897718,0.9993224425775054
605,752,0,-1,16.985999146700472,0.9997112283675312
606,1171,1,-1,15.430060919705443,0.9999831940412774
606,707,1,1,15.554383503027848,0.9954025402733575
606,1099,0,1,16.137040055225768,0.9999999866400137
606,656,0,-1,18.836461796164077,0.9997986466977576
607,625,1,-1,15.127592187772784,0.999997263381294
607,847,0,1,17.51584233778415,0.9996332374514701
608,798,1,1,14.23361557719485,0.9999291037026021
608,783,1,-1,14.407598673307932,0.9998765464267488
608,1314,0,-1,16.31610856021376,0.9985443649088449
609,1487,0,-1,15.958648402619037,0.999909926594694
610,902,1,-1,15.72332587054763,0.9943811148789405
610,880,0,1,16.28101341951957,0.9999939869704936
610,842,0,-1,17.271739019944423,0.9991784638401875
612,737,0,-1,16.311934903028853,0.9999221660342182
612,876,0,1,16.854903320258956,0.9999201491075956
613,1450,1,1,14.772957005641848,0.9944475739610901
613,1001,1,-1,15.199929297103186,0.9867732719276769
613,1498,0,1,16.334232466479587,0.9999999990711047
613,1117,0,-1,18.630075338924453,0.9999950822062437
614,968,1,-1,15.01381287864689,0.9996259455007546
614,921,1,1,16.1920406411484,0.999045357272829
614,1210,0,1,16.45257222487201,0.9994554829608748
614,649,0,-1,16.88167756992816,0.9992534820739126
615,821,1,-1,15.087830119752477,0.9992777716948766
615,657,0,-1,16.95170184176919,0.9999999982790467
615,732,0,1,18.423336315501526,0.9988452800298258
616,931,1,-1,13.226898284226838,0.9997866471076132
616,1043,0,1,15.910074137361361,0.9973921226164408
616,1495,0,-1,16.604371959808173,0.9991434495932073
618,810,1,-1,15.253074902066011,0.9919822430908559
619,666,0,1,15.48181260498588,0.9996547545297051
619,780,1,-1,15.739037959942872,0.9959348800058081
619,731,0,-1,17.609877537303202,0.9990923711757421
620,641,1,1,15.345745927180513,0.9871357675922018
620,969,1,-1,15.692837598780732,0.9985675141531279
621,908,1,-1,14.179024189448706,0.9990016951369959
622,1103,1,1,14.573309593157177,0.9995891092928024
624,1310,1,-1,14.762773493817525,0.9999633808047542
624,1502,1,1,15.618729711920851,0.9954216556671371
624,1048,0,-1,16.216169008197518,0.999952221482225
624,1501,0,1,18.720850319093252,0.9999573095836632
625,663,0,-1,14.964132717702864,0.9999434171147554
625,796,0,1,17.147844621452503,0.9999837022940667
627,740,1,-1,15.986586652394326,0.9962355221043381
627,1009,0,1,16.071609578471545,0.9999999257320191
629,752,1,1,16.743091311234142,0.9999906960414767
630,874,0,-1,14.883443404397035,0.9999985151501268
631,1138,1,-1,15.035469429988343,0.9921157525766905
