sample_id,layer_z,rank,score,x_model_pixel,y_model_pixel,raw_camera_x_px,raw_camera_y_px,expected_raw_camera_x_px,expected_raw_camera_y_px,model_grid_roundtrip_x,model_grid_roundtrip_y,model_grid_roundtrip_error_px,raw_center_mapping_error_px,grid_in_bounds,raw_in_working_roi,raw_in_sensor_fov,model_edge_margin_px,model_edge_safe,score_finite,score_in_unit_interval,inverse_homography_denominator,machine_x,machine_y,containing_machine_part,inverse_transform_solvable,reprojected_raw_camera_x_px,reprojected_raw_camera_y_px,raw_camera_roundtrip_error_px,score_semantics
test_z_234,234,5,0.7589975595474243,35,120,458.0078125,956.0546875,458.0078125,956.0546875,35.0,120.0,0.0,0.0,True,True,True,35.0,True,True,True,1.0336979877136647,59.53191525835555,-11.856734015663411,,True,458.00781249999994,956.0546875000001,1.2710574864626038e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_235,235,1,0.7612807154655457,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_235,235,2,0.760574460029602,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_235,235,3,0.7595533728599548,35,120,458.0078125,956.0546875,458.0078125,956.0546875,35.0,120.0,0.0,0.0,True,True,True,35.0,True,True,True,1.0336979877136647,59.53191525835555,-11.856734015663411,,True,458.00781249999994,956.0546875000001,1.2710574864626038e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_235,235,4,0.7593203186988831,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_235,235,5,0.759221076965332,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_236,236,1,0.7645519375801086,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_236,236,2,0.7633967995643616,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_236,236,3,0.7604137063026428,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_236,236,4,0.7599407434463501,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_236,236,5,0.7556607127189636,12,79,323.2421875,715.8203125,323.2421875,715.8203125,12.0,79.0,0.0,0.0,True,True,True,12.0,True,True,True,1.0508676639044152,68.12734685008658,-25.235104203754826,,True,323.2421875000002,715.8203125000001,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_237,237,1,0.7631821036338806,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_237,237,2,0.7628929615020752,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_237,237,3,0.7600468397140503,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_237,237,4,0.7587624788284302,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_237,237,5,0.7574993371963501,10,80,311.5234375,721.6796875,311.5234375,721.6796875,10.0,80.0,0.0,0.0,True,True,True,10.0,True,True,True,1.0508142253305885,68.92660644739185,-24.88337984033731,,True,311.5234375000001,721.6796875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_238,238,1,0.7658567428588867,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_238,238,2,0.7627992033958435,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_238,238,3,0.7595784068107605,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_238,238,4,0.7595394849777222,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_238,238,5,0.7561010122299194,10,80,311.5234375,721.6796875,311.5234375,721.6796875,10.0,80.0,0.0,0.0,True,True,True,10.0,True,True,True,1.0508142253305885,68.92660644739185,-24.88337984033731,,True,311.5234375000001,721.6796875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_239,239,1,0.7633336782455444,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_239,239,2,0.7625896334648132,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_239,239,3,0.7601200342178345,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_239,239,4,0.7592588067054749,35,125,458.0078125,985.3515625,458.0078125,985.3515625,35.0,125.0,0.0,0.0,True,True,True,35.0,True,True,True,1.0320042524955926,59.58918709629386,-10.166312473556355,,True,458.0078125,985.3515625000001,1.1368683772161603e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_239,239,5,0.7585702538490295,3,60,270.5078125,604.4921875,270.5078125,604.4921875,3.0,60.0,0.0,0.0,True,True,True,3.0,True,True,True,1.0585877458471342,71.37054821078688,-31.30882729398194,,True,270.50781250000045,604.4921875000001,4.687428401686771e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_240,240,1,0.7637537717819214,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_240,240,2,0.7626050114631653,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_240,240,3,0.7606119513511658,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_240,240,4,0.7593255639076233,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_240,240,5,0.7571867108345032,35,125,458.0078125,985.3515625,458.0078125,985.3515625,35.0,125.0,0.0,0.0,True,True,True,35.0,True,True,True,1.0320042524955926,59.58918709629386,-10.166312473556355,,True,458.0078125,985.3515625000001,1.1368683772161603e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_241,241,1,0.7631568312644958,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_241,241,2,0.7617512941360474,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_241,241,3,0.7599670886993408,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_241,241,4,0.7588071227073669,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_241,241,5,0.756558358669281,35,125,458.0078125,985.3515625,458.0078125,985.3515625,35.0,125.0,0.0,0.0,True,True,True,35.0,True,True,True,1.0320042524955926,59.58918709629386,-10.166312473556355,,True,458.0078125,985.3515625000001,1.1368683772161603e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_242,242,1,0.7634288668632507,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_242,242,2,0.7634032964706421,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_242,242,3,0.7606562376022339,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_242,242,4,0.7589195370674133,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_242,242,5,0.7583664655685425,35,124,458.0078125,979.4921875,458.0078125,979.4921875,35.0,124.0,0.0,0.0,True,True,True,35.0,True,True,True,1.032342999539207,59.57771769442725,-10.5048405300732,,True,458.0078125000001,979.4921875000001,1.6077746776921858e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_243,243,1,0.7634984850883484,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_243,243,2,0.7631187438964844,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_243,243,3,0.7593076825141907,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_243,243,4,0.7587350606918335,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_243,243,5,0.7564919590950012,11,79,317.3828125,715.8203125,317.3828125,715.8203125,11.0,79.0,0.0,0.0,True,True,True,11.0,True,True,True,1.0510103181393091,68.519893291943,-25.22310412944738,,True,317.38281250000034,715.8203125,3.410605131648481e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_244,244,1,0.7633522748947144,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_244,244,2,0.7633467316627502,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_244,244,3,0.7605061531066895,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_244,244,4,0.7589924931526184,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_244,244,5,0.7568008899688721,12,80,323.2421875,721.6796875,323.2421875,721.6796875,12.0,80.0,0.0,0.0,True,True,True,12.0,True,True,True,1.0505289168608007,68.14137086490803,-24.90729546368474,,True,323.24218750000017,721.6796875,1.7053025658242404e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_245,245,1,0.7633201479911804,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_245,245,2,0.7619890570640564,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_245,245,3,0.7604084610939026,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_245,245,4,0.7596734166145325,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_245,245,5,0.7585790753364563,12,80,323.2421875,721.6796875,323.2421875,721.6796875,12.0,80.0,0.0,0.0,True,True,True,12.0,True,True,True,1.0505289168608007,68.14137086490803,-24.90729546368474,,True,323.24218750000017,721.6796875,1.7053025658242404e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_246,246,1,0.7619085907936096,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_246,246,2,0.7602403163909912,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_246,246,3,0.7601226568222046,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_246,246,4,0.7571045756340027,12,80,323.2421875,721.6796875,323.2421875,721.6796875,12.0,80.0,0.0,0.0,True,True,True,12.0,True,True,True,1.0505289168608007,68.14137086490803,-24.90729546368474,,True,323.24218750000017,721.6796875,1.7053025658242404e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_246,246,5,0.7567272186279297,4,56,276.3671875,581.0546875,276.3671875,581.0546875,4.0,56.0,0.0,0.0,True,True,True,4.0,True,True,True,1.059800079786698,70.92194215263328,-32.61354418372345,,True,276.36718749999994,581.0546875,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_247,247,1,0.7624874114990234,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_247,247,2,0.761864185333252,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_247,247,3,0.7597704529762268,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_247,247,4,0.7582308650016785,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_247,247,5,0.7569124698638916,12,80,323.2421875,721.6796875,323.2421875,721.6796875,12.0,80.0,0.0,0.0,True,True,True,12.0,True,True,True,1.0505289168608007,68.14137086490803,-24.90729546368474,,True,323.24218750000017,721.6796875,1.7053025658242404e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_248,248,1,0.7616449594497681,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_248,248,2,0.76087886095047,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_248,248,3,0.7582760453224182,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_248,248,4,0.7571186423301697,12,80,323.2421875,721.6796875,323.2421875,721.6796875,12.0,80.0,0.0,0.0,True,True,True,12.0,True,True,True,1.0505289168608007,68.14137086490803,-24.90729546368474,,True,323.24218750000017,721.6796875,1.7053025658242404e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_248,248,5,0.7562214732170105,4,56,276.3671875,581.0546875,276.3671875,581.0546875,4.0,56.0,0.0,0.0,True,True,True,4.0,True,True,True,1.059800079786698,70.92194215263328,-32.61354418372345,,True,276.36718749999994,581.0546875,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_249,249,1,0.7633958458900452,33,116,446.2890625,932.6171875,446.2890625,932.6171875,33.0,116.0,0.0,0.0,True,True,True,33.0,True,True,True,1.0353382843579102,60.28559090086115,-13.18403964632445,,True,446.28906250000006,932.6171875000002,2.3437142008433856e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_249,249,2,0.76083904504776,4,77,276.3671875,704.1015625,276.3671875,704.1015625,4.0,77.0,0.0,0.0,True,True,True,4.0,True,True,True,1.052686391870795,71.2347277804183,-25.793530255902624,,True,276.3671875000002,704.1015625,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_249,249,3,0.7604982852935791,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_249,249,4,0.7580448985099792,11,80,317.3828125,721.6796875,317.3828125,721.6796875,11.0,80.0,0.0,0.0,True,True,True,11.0,True,True,True,1.0506715710956946,68.53404196356983,-24.895336028447087,,True,317.38281250000006,721.6796875,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_249,249,5,0.7575327754020691,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_250,250,1,0.7621357440948486,5,78,282.2265625,709.9609375,282.2265625,709.9609375,5.0,78.0,0.0,0.0,True,True,True,5.0,True,True,True,1.0522049905922866,70.85805038957662,-25.478485626124062,,True,282.22656250000006,709.9609375,5.684341886080802e-14,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_250,250,2,0.7603351473808289,22,136,381.8359375,1049.8046875,381.8359375,1049.8046875,22.0,136.0,0.0,0.0,True,True,True,22.0,True,True,True,1.030132540069454,64.93752088802627,-6.302478372714337,,True,381.8359375000001,1049.8046875000002,2.5421149729252077e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_250,250,3,0.7587115168571472,32,118,440.4296875,944.3359375,440.4296875,944.3359375,32.0,118.0,0.0,0.0,True,True,True,32.0,True,True,True,1.0348034445055752,60.70870656178365,-12.500042393948858,,True,440.4296875,944.3359375000002,2.2737367544323206e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_250,250,4,0.7584871053695679,4,60,276.3671875,604.4921875,276.3671875,604.4921875,4.0,60.0,0.0,0.0,True,True,True,4.0,True,True,True,1.0584450916122403,70.9811962192693,-31.321561676089026,,True,276.36718750000017,604.4921875000001,2.0495186137532011e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
test_z_250,250,5,0.757275402545929,12,80,323.2421875,721.6796875,323.2421875,721.6796875,12.0,80.0,0.0,0.0,True,True,True,12.0,True,True,True,1.0505289168608007,68.14137086490803,-24.90729546368474,,True,323.24218750000017,721.6796875,1.7053025658242404e-13,sigmoid-scaled XCT-derived continuous quality candidate; direction unresolved
