rank_by_response,feature_type,raw_x_px,raw_y_px,response
389,checkerboard_corner_candidate,967.0,1469.0,3.0144561605993658e-05
390,checkerboard_corner_candidate,864.0,1229.0,3.0131704988889396e-05
391,checkerboard_corner_candidate,1373.0,1509.0,3.012315573869273e-05
392,checkerboard_corner_candidate,929.0,1428.0,3.0101462471066043e-05
393,checkerboard_corner_candidate,840.0,1736.0,3.0073033485678025e-05
394,checkerboard_corner_candidate,1187.0,1490.0,3.0071176297497004e-05
395,checkerboard_corner_candidate,972.0,1732.0,3.0068966225371696e-05
396,checkerboard_corner_candidate,1117.0,1585.0,3.0019322366570123e-05
397,checkerboard_corner_candidate,1393.0,1578.0,3.001888944709208e-05
398,checkerboard_corner_candidate,1250.0,1605.0,3.0011720809852704e-05
399,checkerboard_corner_candidate,1291.0,1604.0,3.0006498491275124e-05
400,checkerboard_corner_candidate,1075.0,1356.0,2.9978942620800808e-05
401,checkerboard_corner_candidate,1138.0,1514.0,2.9973842174513265e-05
402,checkerboard_corner_candidate,857.0,1398.0,2.9973281925776973e-05
403,checkerboard_corner_candidate,1054.0,1308.0,2.9970051400596276e-05
404,checkerboard_corner_candidate,989.0,1302.0,2.995691102114506e-05
405,checkerboard_corner_candidate,841.0,1283.0,2.993818088725675e-05
406,checkerboard_corner_candidate,1353.0,1533.0,2.99293315038085e-05
407,checkerboard_corner_candidate,818.0,1405.0,2.9912656827946194e-05
408,checkerboard_corner_candidate,945.0,1349.0,2.9904445909778588e-05
409,checkerboard_corner_candidate,879.0,1422.0,2.9894143153796904e-05
410,checkerboard_corner_candidate,1016.0,1499.0,2.987436528201215e-05
411,checkerboard_corner_candidate,834.0,1374.0,2.9868782803532667e-05
412,checkerboard_corner_candidate,1334.0,1279.0,2.981123725476209e-05
413,checkerboard_corner_candidate,1081.0,1569.0,2.9765120416413993e-05
414,checkerboard_corner_candidate,1103.0,1474.0,2.9748527595074847e-05
415,checkerboard_corner_candidate,908.0,1356.0,2.973604205180891e-05
416,checkerboard_corner_candidate,1123.0,1568.0,2.9724878913839348e-05
417,checkerboard_corner_candidate,1097.0,1373.0,2.971786307170987e-05
418,checkerboard_corner_candidate,357.0,591.0,2.9714978154515848e-05
419,checkerboard_corner_candidate,863.0,1759.0,2.9677394195459783e-05
420,checkerboard_corner_candidate,951.0,1476.0,2.967500222439412e-05
421,checkerboard_corner_candidate,841.0,1429.0,2.966458851005882e-05
422,checkerboard_corner_candidate,1434.0,1440.0,2.9643824746017344e-05
423,checkerboard_corner_candidate,885.0,1782.0,2.964314080600161e-05
424,checkerboard_corner_candidate,967.0,1373.0,2.9626588002429344e-05
425,checkerboard_corner_candidate,818.0,1453.0,2.9602484573842958e-05
426,checkerboard_corner_candidate,1074.0,1592.0,2.9599214030895382e-05
427,checkerboard_corner_candidate,1060.0,1475.0,2.9587037715828046e-05
428,checkerboard_corner_candidate,1333.0,1372.0,2.958170443889685e-05
429,checkerboard_corner_candidate,989.0,1349.0,2.9564320357167162e-05
430,checkerboard_corner_candidate,1016.0,1523.0,2.954847877845168e-05
431,checkerboard_corner_candidate,1139.0,1426.0,2.9537559385062195e-05
432,checkerboard_corner_candidate,1124.0,1544.0,2.953536568384152e-05
433,checkerboard_corner_candidate,1454.0,1371.0,2.952094655483961e-05
434,checkerboard_corner_candidate,924.0,1277.0,2.9511375032598153e-05
435,checkerboard_corner_candidate,1102.0,1774.0,2.950563248305116e-05
436,checkerboard_corner_candidate,1118.0,1308.0,2.9496357456082478e-05
437,checkerboard_corner_candidate,996.0,1260.0,2.949194094981067e-05
438,checkerboard_corner_candidate,1096.0,1568.0,2.9465361876646057e-05
439,checkerboard_corner_candidate,834.0,1429.0,2.9443903258652426e-05
440,checkerboard_corner_candidate,988.0,1445.0,2.9421467843349092e-05
441,checkerboard_corner_candidate,1292.0,1309.0,2.9413318770821206e-05
442,checkerboard_corner_candidate,1054.0,1420.0,2.940793456218671e-05
443,checkerboard_corner_candidate,973.0,1476.0,2.9390608688117936e-05
444,checkerboard_corner_candidate,923.0,1325.0,2.9388524126261473e-05
445,checkerboard_corner_candidate,862.0,1711.0,2.9383963919826783e-05
446,checkerboard_corner_candidate,1229.0,1629.0,2.9381206331891008e-05
447,checkerboard_corner_candidate,907.0,1549.0,2.9362814530031756e-05
448,checkerboard_corner_candidate,995.0,1452.0,2.9362327040871605e-05
449,checkerboard_corner_candidate,818.0,1713.0,2.9359853215282783e-05
450,checkerboard_corner_candidate,945.0,1397.0,2.9322072805371135e-05
451,checkerboard_corner_candidate,1414.0,1371.0,2.932157804025337e-05
452,checkerboard_corner_candidate,879.0,1325.0,2.932032657554373e-05
453,checkerboard_corner_candidate,1374.0,1418.0,2.931778726633638e-05
454,checkerboard_corner_candidate,907.0,1284.0,2.9316583095351234e-05
455,checkerboard_corner_candidate,1117.0,1544.0,2.9315597203094512e-05
456,checkerboard_corner_candidate,945.0,1445.0,2.928579124272801e-05
457,checkerboard_corner_candidate,1081.0,1451.0,2.927874811575748e-05
458,checkerboard_corner_candidate,901.0,1350.0,2.9277616704348475e-05
459,checkerboard_corner_candidate,1102.0,1521.0,2.9270477170939557e-05
460,checkerboard_corner_candidate,1251.0,1279.0,2.9267535865074024e-05
461,checkerboard_corner_candidate,1082.0,1261.0,2.9265684133861214e-05
462,checkerboard_corner_candidate,1060.0,1451.0,2.925105218309909e-05
463,checkerboard_corner_candidate,946.0,1301.0,2.9248771170387045e-05
464,checkerboard_corner_candidate,1231.0,1255.0,2.924269028881099e-05
465,checkerboard_corner_candidate,1075.0,1444.0,2.9241491574794054e-05
466,checkerboard_corner_candidate,1096.0,1426.0,2.923802094301209e-05
467,checkerboard_corner_candidate,1208.0,1560.0,2.9237162380013615e-05
468,checkerboard_corner_candidate,1145.0,1520.0,2.921009399869945e-05
469,checkerboard_corner_candidate,1354.0,1349.0,2.9208182240836322e-05
470,checkerboard_corner_candidate,1011.0,1325.0,2.920166662079282e-05
471,checkerboard_corner_candidate,1032.0,1492.0,2.9199802156654187e-05
472,checkerboard_corner_candidate,796.0,1641.0,2.9157730750739574e-05
473,checkerboard_corner_candidate,256.0,698.0,2.9136119337636046e-05
474,checkerboard_corner_candidate,1139.0,1373.0,2.913509524660185e-05
475,checkerboard_corner_candidate,819.0,1259.0,2.9130176699254662e-05
476,checkerboard_corner_candidate,1228.0,1675.0,2.913006755989045e-05
477,checkerboard_corner_candidate,1017.0,1404.0,2.910125294874888e-05
478,checkerboard_corner_candidate,1414.0,1463.0,2.907125963247381e-05
479,checkerboard_corner_candidate,1032.0,1444.0,2.906824192905333e-05
480,checkerboard_corner_candidate,885.0,1687.0,2.9043334507150576e-05
481,checkerboard_corner_candidate,840.0,1784.0,2.9017941415077075e-05
482,checkerboard_corner_candidate,1117.0,1491.0,2.9003280360484496e-05
483,checkerboard_corner_candidate,1415.0,1280.0,2.8986190955038182e-05
484,checkerboard_corner_candidate,1075.0,1396.0,2.89857380266767e-05
485,checkerboard_corner_candidate,908.0,1260.0,2.8983289666939527e-05
486,checkerboard_corner_candidate,1117.0,1592.0,2.8969647246412933e-05
487,checkerboard_corner_candidate,1353.0,1395.0,2.896261321438942e-05
488,checkerboard_corner_candidate,1017.0,1356.0,2.8952026696060784e-05
489,checkerboard_corner_candidate,373.0,590.0,2.8946124075446278e-05
490,checkerboard_corner_candidate,1374.0,1371.0,2.8935830414411612e-05
491,checkerboard_corner_candidate,1144.0,1772.0,2.8933478461112827e-05
492,checkerboard_corner_candidate,1270.0,1581.0,2.891472468036227e-05
493,checkerboard_corner_candidate,1290.0,1696.0,2.8911861591041088e-05
494,checkerboard_corner_candidate,834.0,1422.0,2.890574251068756e-05
495,checkerboard_corner_candidate,1038.0,1594.0,2.890070936700795e-05
496,checkerboard_corner_candidate,945.0,1548.0,2.8900692996103317e-05
497,checkerboard_corner_candidate,1165.0,1701.0,2.88982737401966e-05
498,checkerboard_corner_candidate,1054.0,1278.0,2.8862781618954614e-05
499,checkerboard_corner_candidate,818.0,1381.0,2.884881178033538e-05
500,checkerboard_corner_candidate,988.0,1493.0,2.8846818167949095e-05
501,checkerboard_corner_candidate,864.0,1259.0,2.8825581466662697e-05
502,checkerboard_corner_candidate,1102.0,1545.0,2.8823855245718732e-05
503,checkerboard_corner_candidate,1311.0,1580.0,2.8823087632190436e-05
504,checkerboard_corner_candidate,842.0,1235.0,2.8815176847274415e-05
505,checkerboard_corner_candidate,796.0,1405.0,2.8802514862036332e-05
506,checkerboard_corner_candidate,796.0,1690.0,2.8801941880374216e-05
507,checkerboard_corner_candidate,1032.0,1546.0,2.8793971068807878e-05
508,checkerboard_corner_candidate,1394.0,1302.0,2.87824914266821e-05
509,checkerboard_corner_candidate,1124.0,1497.0,2.877851147786714e-05
510,checkerboard_corner_candidate,796.0,1738.0,2.8758979169651866e-05
511,checkerboard_corner_candidate,1145.0,1497.0,2.8758489861502312e-05
512,checkerboard_corner_candidate,951.0,1804.0,2.8730917620123364e-05
513,checkerboard_corner_candidate,1119.0,1285.0,2.871324795705732e-05
514,checkerboard_corner_candidate,1145.0,1403.0,2.8698565074591897e-05
515,checkerboard_corner_candidate,1393.0,1532.0,2.869137460947968e-05
516,checkerboard_corner_candidate,1208.0,1653.0,2.8671858672169037e-05
517,checkerboard_corner_candidate,907.0,1429.0,2.866105569410138e-05
518,checkerboard_corner_candidate,1286.0,1401.0,2.863858208002057e-05
519,checkerboard_corner_candidate,841.0,1308.0,2.8637739887926728e-05
520,checkerboard_corner_candidate,1188.0,1285.0,2.862539804482367e-05
521,checkerboard_corner_candidate,901.0,1332.0,2.8598537028301507e-05
522,checkerboard_corner_candidate,1250.0,1332.0,2.8592645321623422e-05
523,checkerboard_corner_candidate,1394.0,1378.0,2.8579461286426522e-05
524,checkerboard_corner_candidate,842.0,1204.0,2.856821993191261e-05
525,checkerboard_corner_candidate,1210.0,1262.0,2.8564883905346505e-05
526,checkerboard_corner_candidate,812.0,1398.0,2.8500884582172148e-05
527,checkerboard_corner_candidate,1395.0,1256.0,2.8490077966125682e-05
528,checkerboard_corner_candidate,1165.0,1748.0,2.8485472284955904e-05
529,checkerboard_corner_candidate,1373.0,1556.0,2.8481352273956873e-05
530,checkerboard_corner_candidate,1373.0,1464.0,2.847389259841293e-05
531,checkerboard_corner_candidate,1161.0,1308.0,2.847135328920558e-05
532,checkerboard_corner_candidate,1147.0,1208.0,2.8468592063291e-05
533,checkerboard_corner_candidate,1230.0,1332.0,2.8460324756451882e-05
534,checkerboard_corner_candidate,1081.0,1640.0,2.8459971872507595e-05
535,checkerboard_corner_candidate,1060.0,1522.0,2.844585651473608e-05
536,checkerboard_corner_candidate,818.0,1502.0,2.8442351322155446e-05
537,checkerboard_corner_candidate,1032.0,1332.0,2.8420363378245384e-05
538,checkerboard_corner_candidate,1354.0,1309.0,2.8420363378245384e-05
539,checkerboard_corner_candidate,857.0,1301.0,2.8402111638570204e-05
540,checkerboard_corner_candidate,863.0,1807.0,2.8378761271596886e-05
541,checkerboard_corner_candidate,1270.0,1628.0,2.8352264052955434e-05
542,checkerboard_corner_candidate,907.0,1477.0,2.828275137289893e-05
543,checkerboard_corner_candidate,1081.0,1592.0,2.8270495022297837e-05
544,checkerboard_corner_candidate,1186.0,1723.0,2.82661148958141e-05
545,checkerboard_corner_candidate,1122.0,1521.0,2.825578485499136e-05
546,checkerboard_corner_candidate,975.0,1206.0,2.8251761250430718e-05
547,checkerboard_corner_candidate,1224.0,1285.0,2.8246953661437146e-05
548,checkerboard_corner_candidate,1139.0,1473.0,2.8226329959579743e-05
549,checkerboard_corner_candidate,1103.0,1261.0,2.821322050294839e-05
550,checkerboard_corner_candidate,1117.0,1444.0,2.8200322049087845e-05
551,checkerboard_corner_candidate,1010.0,1373.0,2.8196063794894144e-05
552,checkerboard_corner_candidate,988.0,1588.0,2.817518907249905e-05
553,checkerboard_corner_candidate,880.0,1277.0,2.8159558496554382e-05
554,checkerboard_corner_candidate,1082.0,1285.0,2.814126492012292e-05
555,checkerboard_corner_candidate,1251.0,1402.0,2.8136546461610124e-05
556,checkerboard_corner_candidate,900.0,1542.0,2.8132964871474542e-05
557,checkerboard_corner_candidate,856.0,1453.0,2.8130802093073726e-05
558,checkerboard_corner_candidate,923.0,1476.0,2.8119156922912225e-05
559,checkerboard_corner_candidate,1249.0,1744.0,2.8100857889512554e-05
560,checkerboard_corner_candidate,1096.0,1468.0,2.8089707484468818e-05
561,checkerboard_corner_candidate,862.0,1381.0,2.808193130476866e-05
562,checkerboard_corner_candidate,1118.0,1356.0,2.8081400159862824e-05
563,checkerboard_corner_candidate,1102.0,1592.0,2.8069331165170297e-05
564,checkerboard_corner_candidate,1435.0,1302.0,2.806675729516428e-05
565,checkerboard_corner_candidate,1144.0,1591.0,2.805766234814655e-05
566,checkerboard_corner_candidate,1265.0,1325.0,2.8037145966663957e-05
567,checkerboard_corner_candidate,1311.0,1626.0,2.8035796276526526e-05
568,checkerboard_corner_candidate,1102.0,1663.0,2.8031779947923496e-05
569,checkerboard_corner_candidate,1312.0,1425.0,2.8023488994222134e-05
570,checkerboard_corner_candidate,863.0,1284.0,2.8006305001326837e-05
571,checkerboard_corner_candidate,1252.0,1232.0,2.798255445668474e-05
572,checkerboard_corner_candidate,974.0,1236.0,2.7979447622783482e-05
573,checkerboard_corner_candidate,931.0,1205.0,2.7963114916929044e-05
574,checkerboard_corner_candidate,796.0,1429.0,2.7962854801444337e-05
575,checkerboard_corner_candidate,1075.0,1308.0,2.7945441615884192e-05
576,checkerboard_corner_candidate,1332.0,1603.0,2.794301326503046e-05
577,checkerboard_corner_candidate,886.0,1205.0,2.7941314328927547e-05
578,checkerboard_corner_candidate,1203.0,1308.0,2.7906766263186e-05
579,checkerboard_corner_candidate,1146.0,1309.0,2.7899446649826132e-05
580,checkerboard_corner_candidate,953.0,1181.0,2.7895503080799244e-05
581,checkerboard_corner_candidate,973.0,1523.0,2.7892972866538912e-05
582,checkerboard_corner_candidate,1167.0,1403.0,2.7890291676158085e-05
583,checkerboard_corner_candidate,1290.0,1650.0,2.7885376766789705e-05
584,checkerboard_corner_candidate,796.0,1332.0,2.7878759283339605e-05
585,checkerboard_corner_candidate,1031.0,1682.0,2.786517870845273e-05
586,checkerboard_corner_candidate,1039.0,1261.0,2.7863810828421265e-05
587,checkerboard_corner_candidate,1010.0,1618.0,2.7859568945132196e-05
588,checkerboard_corner_candidate,1326.0,1441.0,2.7848578611155972e-05
589,checkerboard_corner_candidate,972.0,1452.0,2.782248702715151e-05
590,checkerboard_corner_candidate,900.0,1590.0,2.7814385248348117e-05
591,checkerboard_corner_candidate,1434.0,1348.0,2.7802128897747025e-05
592,checkerboard_corner_candidate,812.0,1307.0,2.7777452487498522e-05
593,checkerboard_corner_candidate,1474.0,1394.0,2.7766302082454786e-05
594,checkerboard_corner_candidate,865.0,1180.0,2.775416760414373e-05
595,checkerboard_corner_candidate,1053.0,1475.0,2.7746878913603723e-05
596,checkerboard_corner_candidate,1186.0,1770.0,2.774346103251446e-05
597,checkerboard_corner_candidate,901.0,1308.0,2.7740466975956224e-05
598,checkerboard_corner_candidate,1474.0,1348.0,2.77387098321924e-05
599,checkerboard_corner_candidate,952.0,1236.0,2.772720472421497e-05
600,checkerboard_corner_candidate,901.0,1494.0,2.771687832137104e-05
601,checkerboard_corner_candidate,907.0,1805.0,2.7714915631804615e-05
602,checkerboard_corner_candidate,1188.0,1332.0,2.7714340831153095e-05
603,checkerboard_corner_candidate,1372.0,1601.0,2.768652484519407e-05
604,checkerboard_corner_candidate,1010.0,1380.0,2.7681417122948915e-05
605,checkerboard_corner_candidate,967.0,1277.0,2.7672071155393496e-05
606,checkerboard_corner_candidate,1104.0,1237.0,2.7668684197124094e-05
607,checkerboard_corner_candidate,1270.0,1674.0,2.7651160053210333e-05
608,checkerboard_corner_candidate,1010.0,1468.0,2.762521216936875e-05
609,checkerboard_corner_candidate,1372.0,1693.0,2.761267387541011e-05
610,checkerboard_corner_candidate,1292.0,1355.0,2.7611482437350787e-05
611,checkerboard_corner_candidate,1454.0,1325.0,2.7598513042903505e-05
612,checkerboard_corner_candidate,1082.0,1380.0,2.759648850769736e-05
613,checkerboard_corner_candidate,994.0,1595.0,2.7593003324000165e-05
614,checkerboard_corner_candidate,1167.0,1332.0,2.758707523753401e-05
615,checkerboard_corner_candidate,922.0,1518.0,2.7585938369156793e-05
616,checkerboard_corner_candidate,1140.0,1278.0,2.7584652343648486e-05
617,checkerboard_corner_candidate,1251.0,1355.0,2.7584119379753247e-05
618,checkerboard_corner_candidate,994.0,1802.0,2.7582836992223747e-05
619,checkerboard_corner_candidate,1271.0,1425.0,2.7580703317653388e-05
620,checkerboard_corner_candidate,967.0,1284.0,2.756161666184198e-05
621,checkerboard_corner_candidate,1038.0,1570.0,2.75509555649478e-05
622,checkerboard_corner_candidate,1123.0,1615.0,2.7531670639291406e-05
623,checkerboard_corner_candidate,907.0,1501.0,2.7522348318598233e-05
624,checkerboard_corner_candidate,1053.0,1373.0,2.7502394004841335e-05
625,checkerboard_corner_candidate,906.0,1621.0,2.7493089874042198e-05
626,checkerboard_corner_candidate,1118.0,1427.0,2.7480864446260966e-05
627,checkerboard_corner_candidate,994.0,1666.0,2.7478286938276142e-05
628,checkerboard_corner_candidate,1053.0,1563.0,2.7477535695652477e-05
629,checkerboard_corner_candidate,1209.0,1402.0,2.7471418434288353e-05
630,checkerboard_corner_candidate,840.0,1405.0,2.7462512662168592e-05
631,checkerboard_corner_candidate,1053.0,1610.0,2.7455938834464177e-05
632,checkerboard_corner_candidate,1138.0,1608.0,2.745522760960739e-05
633,checkerboard_corner_candidate,1306.0,1471.0,2.7442054488346912e-05
634,checkerboard_corner_candidate,1096.0,1616.0,2.744149969657883e-05
635,checkerboard_corner_candidate,930.0,1236.0,2.7414625947130844e-05
636,checkerboard_corner_candidate,929.0,1524.0,2.7391315597924404e-05
637,checkerboard_corner_candidate,1117.0,1639.0,2.7388319722376764e-05
638,checkerboard_corner_candidate,1352.0,1625.0,2.738047987804748e-05
639,checkerboard_corner_candidate,1230.0,1426.0,2.738027978921309e-05
640,checkerboard_corner_candidate,994.0,1571.0,2.737954491749406e-05
641,checkerboard_corner_candidate,944.0,1637.0,2.7371033866074868e-05
642,checkerboard_corner_candidate,1375.0,1279.0,2.737004069786053e-05
643,checkerboard_corner_candidate,1095.0,1657.0,2.7368243536329828e-05
644,checkerboard_corner_candidate,1053.0,1427.0,2.735907764872536e-05
645,checkerboard_corner_candidate,1016.0,1452.0,2.7355246857041493e-05
646,checkerboard_corner_candidate,1032.0,1396.0,2.7350575692253187e-05
647,checkerboard_corner_candidate,796.0,1478.0,2.7347761715645902e-05
648,checkerboard_corner_candidate,835.0,1325.0,2.734604277065955e-05
649,checkerboard_corner_candidate,923.0,1373.0,2.734096415224485e-05
650,checkerboard_corner_candidate,1249.0,1651.0,2.7335627237334847e-05
651,checkerboard_corner_candidate,1032.0,1427.0,2.7331048841006123e-05
652,checkerboard_corner_candidate,1118.0,1379.0,2.732849316089414e-05
653,checkerboard_corner_candidate,1138.0,1568.0,2.731543281697668e-05
654,checkerboard_corner_candidate,1249.0,1698.0,2.7305486582918093e-05
655,checkerboard_corner_candidate,1138.0,1661.0,2.729465632000938e-05
656,checkerboard_corner_candidate,950.0,1524.0,2.7285295800538734e-05
657,checkerboard_corner_candidate,818.0,1599.0,2.7280129870632663e-05
658,checkerboard_corner_candidate,989.0,1284.0,2.7274239982943982e-05
659,checkerboard_corner_candidate,1265.0,1332.0,2.727335231611505e-05
660,checkerboard_corner_candidate,1474.0,1303.0,2.7272686565993354e-05
661,checkerboard_corner_candidate,856.0,1446.0,2.7258145564701408e-05
662,checkerboard_corner_candidate,862.0,1598.0,2.725545346038416e-05
663,checkerboard_corner_candidate,1145.0,1356.0,2.7254209271632135e-05
664,checkerboard_corner_candidate,840.0,1574.0,2.7251377105130814e-05
665,checkerboard_corner_candidate,1011.0,1277.0,2.7247690013609827e-05
666,checkerboard_corner_candidate,1097.0,1308.0,2.7242902433499694e-05
667,checkerboard_corner_candidate,856.0,1405.0,2.7240472263656557e-05
668,checkerboard_corner_candidate,834.0,1471.0,2.723390753089916e-05
669,checkerboard_corner_candidate,1081.0,1545.0,2.7219732146477327e-05
670,checkerboard_corner_candidate,1251.0,1309.0,2.7217052775085904e-05
671,checkerboard_corner_candidate,1011.0,1308.0,2.720379598031286e-05
672,checkerboard_corner_candidate,1160.0,1449.0,2.7187812520423904e-05
673,checkerboard_corner_candidate,1354.0,1332.0,2.717678580665961e-05
674,checkerboard_corner_candidate,1186.0,1677.0,2.7171618057764135e-05
675,checkerboard_corner_candidate,945.0,1428.0,2.716786002565641e-05
676,checkerboard_corner_candidate,1474.0,1439.0,2.7165617211721838e-05
677,checkerboard_corner_candidate,1146.0,1426.0,2.7144733394379728e-05
678,checkerboard_corner_candidate,834.0,1332.0,2.7143161787535064e-05
679,checkerboard_corner_candidate,988.0,1636.0,2.714260517677758e-05
