part,layer_z,csv_path,rows_total,rows_schema_40,rows_bad_schema,command_x_min_mm,command_x_max_mm,command_y_min_mm,command_y_max_mm,xct_original_finite_count,xct_3x3x3_finite_count,xct_5x5x5_finite_count,xct_original_finite_fraction,xct_3x3x3_finite_fraction,xct_5x5x5_finite_fraction,xct_5x5x5_mean,xct_5x5x5_min,xct_5x5x5_max
part02,3,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0003.csv,6052,6052,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,4,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0004.csv,6082,6082,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,5,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0005.csv,6173,6173,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,6,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0006.csv,6190,6190,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,7,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0007.csv,6299,6299,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,8,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0008.csv,6303,6303,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,9,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0009.csv,6362,6362,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,10,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0010.csv,6303,6303,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,11,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0011.csv,6362,6362,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,12,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0012.csv,6303,6303,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,13,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0013.csv,6362,6362,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,14,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0014.csv,6308,6308,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,15,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0015.csv,6367,6367,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,16,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0016.csv,6308,6308,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,17,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0017.csv,6362,6362,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,18,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0018.csv,6303,6303,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,19,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0019.csv,6362,6362,0,-2.0,7.0,2.0,7.0,0,0,0,0.0,0.0,0.0,,,
part02,20,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0020.csv,6303,6303,0,-2.0,7.0,2.0,7.0,6303,6303,6303,1.0,1.0,1.0,0.4910988703791845,0.22094,0.56394
part02,21,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0021.csv,6362,6362,0,-2.0,7.0,2.0,7.0,6362,6362,6362,1.0,1.0,1.0,0.5148171282615529,0.23224,0.57955
part02,22,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0022.csv,6303,6303,0,-2.0,7.0,2.0,7.0,6303,6303,6303,1.0,1.0,1.0,0.5377900999524036,0.25549,0.58553
part02,23,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0023.csv,6362,6362,0,-2.0,7.0,2.0,7.0,6362,6362,6362,1.0,1.0,1.0,0.5454536592266582,0.28492,0.58432
part02,24,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0024.csv,6303,6303,0,-2.0,7.0,2.0,7.0,6303,6303,6303,1.0,1.0,1.0,0.5507268062827225,0.30799,0.59824
part02,25,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0025.csv,6362,6362,0,-2.0,7.0,2.0,7.0,6362,6362,6362,1.0,1.0,1.0,0.5477020276642565,0.32251,0.61821
part02,26,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0026.csv,6308,6308,0,-2.0,7.0,2.0,7.0,6308,6308,6308,1.0,1.0,1.0,0.5476549429296133,0.32866,0.62371
part02,27,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0027.csv,6212,6212,0,-2.0,7.0,2.0,7.0,6212,6212,6212,1.0,1.0,1.0,0.5477383918222795,0.33704,0.63481
part02,28,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0028.csv,6043,6043,0,-2.0,7.0,2.0,7.0,6043,6043,6043,1.0,1.0,1.0,0.5501342247228198,0.34754,0.63023
part02,29,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0029.csv,6079,6079,0,-2.0,7.0,2.0,7.0,6079,6079,6079,1.0,1.0,1.0,0.5482439496627735,0.35651,0.6312
part02,30,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0030.csv,5928,5928,0,-2.0,7.0,2.0,7.0,5928,5928,5928,1.0,1.0,1.0,0.5500124173414305,0.3614,0.63048
part02,31,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0031.csv,5950,5950,0,-2.0,7.0,2.0,7.0,5950,5950,5950,1.0,1.0,1.0,0.5489478117647059,0.36147,0.64025
part02,32,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0032.csv,5818,5818,0,-2.0,7.0,2.0,7.0,5818,5818,5818,1.0,1.0,1.0,0.5500578343073221,0.35881,0.6344
part02,33,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0033.csv,5887,5887,0,-2.0,7.0,2.0,7.0,5887,5887,5887,1.0,1.0,1.0,0.5482769712926787,0.35578,0.63476
part02,34,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0034.csv,5744,5744,0,-2.0,7.0,2.0,7.0,5744,5744,5744,1.0,1.0,1.0,0.5491970908774373,0.34894,0.6331
part02,35,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0035.csv,5759,5759,0,-2.0,7.0,2.0,7.0,5759,5759,5759,1.0,1.0,1.0,0.5484572859871505,0.34602,0.64024
part02,36,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0036.csv,5670,5670,0,-2.0,7.0,2.0,7.0,5670,5670,5670,1.0,1.0,1.0,0.5489953121693122,0.34795,0.63668
part02,37,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0037.csv,5695,5695,0,-2.0,7.0,2.0,7.0,5695,5695,5695,1.0,1.0,1.0,0.5479762124670764,0.34612,0.63456
part02,38,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0038.csv,5600,5600,0,-2.0,7.0,2.0,7.0,5600,5600,5600,1.0,1.0,1.0,0.5479485839285714,0.34437,0.63333
part02,39,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0039.csv,5635,5635,0,-2.0,7.0,2.0,7.0,5635,5635,5635,1.0,1.0,1.0,0.5476652990239574,0.3442,0.6397
part02,40,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0040.csv,5562,5562,0,-2.0,7.0,2.0,7.0,5562,5562,5562,1.0,1.0,1.0,0.5478780133045668,0.34596,0.63467
part02,41,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0041.csv,5632,5632,0,-2.0,7.0,2.0,7.0,5632,5632,5632,1.0,1.0,1.0,0.547080935724432,0.34965,0.63626
part02,42,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0042.csv,5521,5521,0,-2.0,7.0,2.0,7.0,5521,5521,5521,1.0,1.0,1.0,0.5473543723963049,0.35363,0.63407
part02,43,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0043.csv,5567,5567,0,-2.0,7.0,2.0,7.0,5567,5567,5567,1.0,1.0,1.0,0.5469732405245196,0.35607,0.63633
part02,44,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0044.csv,5448,5448,0,-2.0,7.0,2.0,7.0,5448,5448,5448,1.0,1.0,1.0,0.5470423292951542,0.35538,0.63305
part02,45,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0045.csv,5503,5503,0,-2.0,7.0,2.0,7.0,5503,5503,5503,1.0,1.0,1.0,0.5463599018717064,0.35248,0.63199
part02,46,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0046.csv,5410,5410,0,-2.0,7.0,2.0,7.0,5410,5410,5410,1.0,1.0,1.0,0.5459971386321626,0.34934,0.63132
part02,47,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0047.csv,5440,5440,0,-2.0,7.0,2.0,7.0,5440,5440,5440,1.0,1.0,1.0,0.5450401709558824,0.34912,0.63147
part02,48,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0048.csv,5372,5372,0,-2.0,7.0,2.0,7.0,5372,5372,5372,1.0,1.0,1.0,0.5430996146686522,0.35353,0.62886
part02,49,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0049.csv,5439,5439,0,-2.0,7.0,2.0,7.0,5439,5439,5439,1.0,1.0,1.0,0.5388420996506711,0.36011,0.62893
part02,50,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0050.csv,5340,5340,0,-2.0,7.0,2.0,7.0,5340,5340,5340,1.0,1.0,1.0,0.5339596441947566,0.36491,0.6256
part02,51,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0051.csv,3781,3781,0,-2.0,7.0,2.0,7.0,3781,3781,3781,1.0,1.0,1.0,0.5464249880983867,0.36512,0.62873
part02,52,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0052.csv,3684,3684,0,-2.0,7.0,2.0,7.0,3684,3684,3684,1.0,1.0,1.0,0.5469240553745928,0.36054,0.62038
part02,53,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0053.csv,3808,3808,0,-2.0,7.0,2.0,7.0,3808,3808,3808,1.0,1.0,1.0,0.5457710766806723,0.35334,0.62126
part02,54,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0054.csv,3678,3678,0,-2.0,7.0,2.0,7.0,3678,3678,3678,1.0,1.0,1.0,0.5465453153887982,0.34685,0.61641
part02,55,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0055.csv,3745,3745,0,-2.0,7.0,2.0,7.0,3745,3745,3745,1.0,1.0,1.0,0.5460445313751668,0.3437,0.62388
part02,56,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0056.csv,3640,3640,0,-2.0,7.0,2.0,7.0,3640,3640,3640,1.0,1.0,1.0,0.5461621648351648,0.34462,0.61989
part02,57,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0057.csv,3776,3776,0,-2.0,7.0,2.0,7.0,3776,3776,3776,1.0,1.0,1.0,0.5451788585805085,0.34848,0.62076
part02,58,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0058.csv,3678,3678,0,-2.0,7.0,2.0,7.0,3678,3678,3678,1.0,1.0,1.0,0.545547139749864,0.35334,0.61859
part02,59,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0059.csv,3712,3712,0,-2.0,7.0,2.0,7.0,3712,3712,3712,1.0,1.0,1.0,0.545075072737069,0.35821,0.62583
part02,60,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0060.csv,3605,3605,0,-2.0,7.0,2.0,7.0,3605,3605,3605,1.0,1.0,1.0,0.5448964327323161,0.36274,0.6259
part02,61,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0061.csv,3743,3743,0,-2.0,7.0,2.0,7.0,3743,3743,3743,1.0,1.0,1.0,0.5439665348650815,0.36591,0.62248
part02,62,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0062.csv,3647,3647,0,-2.0,7.0,2.0,7.0,3647,3647,3647,1.0,1.0,1.0,0.5442355442829723,0.36655,0.61827
part02,63,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0063.csv,3684,3684,0,-2.0,7.0,2.0,7.0,3684,3684,3684,1.0,1.0,1.0,0.5439342155266015,0.36488,0.62171
part02,64,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0064.csv,3646,3646,0,-2.0,7.0,2.0,7.0,3646,3646,3646,1.0,1.0,1.0,0.5438007323093802,0.36108,0.62553
part02,65,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0065.csv,3713,3713,0,-2.0,7.0,2.0,7.0,3713,3713,3713,1.0,1.0,1.0,0.543286415297603,0.35543,0.62155
part02,66,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0066.csv,3606,3606,0,-2.0,7.0,2.0,7.0,3606,3606,3606,1.0,1.0,1.0,0.5432270687742651,0.34957,0.61892
part02,67,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0067.csv,3710,3710,0,-2.0,7.0,2.0,7.0,3710,3710,3710,1.0,1.0,1.0,0.5430881159029649,0.34539,0.62007
part02,68,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0068.csv,3604,3604,0,-2.0,7.0,2.0,7.0,3604,3604,3604,1.0,1.0,1.0,0.5429562624861265,0.34343,0.62544
part02,69,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0069.csv,3680,3680,0,-2.0,7.0,2.0,7.0,3680,3680,3680,1.0,1.0,1.0,0.5424327173913044,0.34347,0.6257
part02,70,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0070.csv,3643,3643,0,-2.0,7.0,2.0,7.0,3643,3643,3643,1.0,1.0,1.0,0.5423698984353555,0.34532,0.62574
part02,71,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0071.csv,3681,3681,0,-2.0,7.0,2.0,7.0,3681,3681,3681,1.0,1.0,1.0,0.5421675305623471,0.34837,0.62166
part02,72,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0072.csv,3606,3606,0,-2.0,7.0,2.0,7.0,3606,3606,3606,1.0,1.0,1.0,0.5418714947310038,0.35197,0.62782
part02,73,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0073.csv,3711,3711,0,-2.0,7.0,2.0,7.0,3711,3711,3711,1.0,1.0,1.0,0.5413927270277553,0.35616,0.62718
part02,74,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0074.csv,3572,3572,0,-2.0,7.0,2.0,7.0,3572,3572,3572,1.0,1.0,1.0,0.5413530571108622,0.36047,0.62226
part02,75,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0075.csv,3653,3653,0,-2.0,7.0,2.0,7.0,3653,3653,3653,1.0,1.0,1.0,0.5415091130577607,0.36364,0.62036
part02,76,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0076.csv,3610,3610,0,-2.0,7.0,2.0,7.0,3610,3610,3610,1.0,1.0,1.0,0.5410257257617729,0.36452,0.62554
part02,77,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0077.csv,3679,3679,0,-2.0,7.0,2.0,7.0,3679,3679,3679,1.0,1.0,1.0,0.5412510655069313,0.36282,0.62403
part02,78,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0078.csv,3607,3607,0,-2.0,7.0,2.0,7.0,3607,3607,3607,1.0,1.0,1.0,0.541111652342667,0.3589,0.62181
part02,79,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0079.csv,3681,3681,0,-2.0,7.0,2.0,7.0,3681,3681,3681,1.0,1.0,1.0,0.5412532409671286,0.35433,0.61736
part02,80,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0080.csv,3570,3570,0,-2.0,7.0,2.0,7.0,3570,3570,3570,1.0,1.0,1.0,0.5405982352941177,0.35068,0.62296
part02,81,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0081.csv,3646,3646,0,-2.0,7.0,2.0,7.0,3646,3646,3646,1.0,1.0,1.0,0.5403598272078991,0.34803,0.62526
part02,82,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0082.csv,3568,3568,0,-2.0,7.0,2.0,7.0,3568,3568,3568,1.0,1.0,1.0,0.5400390639013453,0.34573,0.62296
part02,83,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0083.csv,3648,3648,0,-2.0,7.0,2.0,7.0,3648,3648,3648,1.0,1.0,1.0,0.5401929934210526,0.34376,0.62327
part02,84,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0084.csv,3569,3569,0,-2.0,7.0,2.0,7.0,3569,3569,3569,1.0,1.0,1.0,0.5395164583917064,0.34276,0.62541
part02,85,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0085.csv,3679,3679,0,-2.0,7.0,2.0,7.0,3679,3679,3679,1.0,1.0,1.0,0.5391751889100299,0.34381,0.62678
part02,86,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0086.csv,3610,3610,0,-2.0,7.0,2.0,7.0,3610,3610,3610,1.0,1.0,1.0,0.5389055124653739,0.34706,0.6197
part02,87,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0087.csv,3684,3684,0,-2.0,7.0,2.0,7.0,3684,3684,3684,1.0,1.0,1.0,0.5390784201954397,0.35066,0.62064
part02,88,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0088.csv,3575,3575,0,-2.0,7.0,2.0,7.0,3575,3575,3575,1.0,1.0,1.0,0.5386432195804196,0.35253,0.62453
part02,89,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0089.csv,3713,3713,0,-2.0,7.0,2.0,7.0,3713,3713,3713,1.0,1.0,1.0,0.5384849798007002,0.35193,0.62268
part02,90,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0090.csv,3607,3607,0,-2.0,7.0,2.0,7.0,3607,3607,3607,1.0,1.0,1.0,0.5385910285555863,0.34878,0.61453
part02,91,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0091.csv,3649,3649,0,-2.0,7.0,2.0,7.0,3649,3649,3649,1.0,1.0,1.0,0.5387273965469992,0.34394,0.61714
part02,92,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0092.csv,3569,3569,0,-2.0,7.0,2.0,7.0,3569,3569,3569,1.0,1.0,1.0,0.5380188512188289,0.33927,0.61788
part02,93,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0093.csv,3679,3679,0,-2.0,7.0,2.0,7.0,3679,3679,3679,1.0,1.0,1.0,0.5378746316933949,0.33578,0.61607
part02,94,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0094.csv,3607,3607,0,-2.0,7.0,2.0,7.0,3607,3607,3607,1.0,1.0,1.0,0.5373260964790685,0.33347,0.61506
part02,95,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0095.csv,3679,3679,0,-2.0,7.0,2.0,7.0,3679,3679,3679,1.0,1.0,1.0,0.5375906115792335,0.33255,0.60942
part02,96,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0096.csv,3608,3608,0,-2.0,7.0,2.0,7.0,3608,3608,3608,1.0,1.0,1.0,0.5369586141906874,0.33349,0.61611
part02,97,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0097.csv,3712,3712,0,-2.0,7.0,2.0,7.0,3712,3712,3712,1.0,1.0,1.0,0.5369318723060345,0.33615,0.61826
part02,98,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0098.csv,3651,3651,0,-2.0,7.0,2.0,7.0,3651,3651,3651,1.0,1.0,1.0,0.536784883593536,0.33948,0.61443
part02,99,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0099.csv,3715,3715,0,-2.0,7.0,2.0,7.0,3715,3715,3715,1.0,1.0,1.0,0.5373344387617766,0.34226,0.61499
part02,100,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0100.csv,3650,3650,0,-2.0,7.0,2.0,7.0,3650,3650,3650,1.0,1.0,1.0,0.5367201808219177,0.34362,0.61824
part02,101,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0101.csv,3745,3745,0,-2.0,7.0,2.0,7.0,3745,3745,3745,1.0,1.0,1.0,0.5371789692923898,0.3428,0.61636
part02,102,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0102.csv,3647,3647,0,-2.0,7.0,2.0,7.0,3647,3647,3647,1.0,1.0,1.0,0.5367650370167261,0.34002,0.60888
part02,103,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0103.csv,3680,3680,0,-2.0,7.0,2.0,7.0,3680,3680,3680,1.0,1.0,1.0,0.5374417065217392,0.33634,0.61226
part02,104,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0104.csv,3647,3647,0,-2.0,7.0,2.0,7.0,3647,3647,3647,1.0,1.0,1.0,0.5362840882917467,0.33323,0.6117
part02,105,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0105.csv,3713,3713,0,-2.0,7.0,2.0,7.0,3713,3713,3713,1.0,1.0,1.0,0.5364949259359009,0.33293,0.60935
part02,106,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0106.csv,3647,3647,0,-2.0,7.0,2.0,7.0,3647,3647,3647,1.0,1.0,1.0,0.5357406525911709,0.33849,0.60918
part02,107,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0107.csv,3713,3713,0,-2.0,7.0,2.0,7.0,3713,3713,3713,1.0,1.0,1.0,0.5362222865607326,0.34959,0.60864
part02,108,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0108.csv,3645,3645,0,-2.0,7.0,2.0,7.0,3645,3645,3645,1.0,1.0,1.0,0.535602353909465,0.3623,0.60647
part02,109,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0109.csv,3743,3743,0,-2.0,7.0,2.0,7.0,3743,3743,3743,1.0,1.0,1.0,0.5355815442158697,0.36693,0.60536
part02,110,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0110.csv,3651,3651,0,-2.0,7.0,2.0,7.0,3651,3651,3651,1.0,1.0,1.0,0.5351804902766365,0.37308,0.60826
part02,111,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0111.csv,3748,3748,0,-2.0,7.0,2.0,7.0,3748,3748,3748,1.0,1.0,1.0,0.5356125426894344,0.37175,0.59974
part02,112,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0112.csv,3650,3650,0,-2.0,7.0,2.0,7.0,3650,3650,3650,1.0,1.0,1.0,0.5350502109589041,0.36693,0.60616
part02,113,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0113.csv,3775,3775,0,-2.0,7.0,2.0,7.0,3775,3775,3775,1.0,1.0,1.0,0.5352206251655629,0.36057,0.60643
part02,114,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0114.csv,3685,3685,0,-2.0,7.0,2.0,7.0,3685,3685,3685,1.0,1.0,1.0,0.534911487109905,0.35821,0.60719
part02,115,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0115.csv,3776,3776,0,-2.0,7.0,2.0,7.0,3776,3776,3776,1.0,1.0,1.0,0.535186967690678,0.3597,0.60632
part02,116,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0116.csv,3685,3685,0,-2.0,7.0,2.0,7.0,3685,3685,3685,1.0,1.0,1.0,0.534557750339213,0.36293,0.60411
part02,117,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0117.csv,3807,3807,0,-2.0,7.0,2.0,7.0,3807,3807,3807,1.0,1.0,1.0,0.5347151352771211,0.36627,0.60727
part02,118,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0118.csv,3723,3723,0,-2.0,7.0,2.0,7.0,3723,3723,3723,1.0,1.0,1.0,0.5344339269406393,0.36816,0.60494
part02,119,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0119.csv,3808,3808,0,-2.0,7.0,2.0,7.0,3808,3808,3808,1.0,1.0,1.0,0.5348166649159665,0.3681,0.60432
part02,120,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0120.csv,3723,3723,0,-2.0,7.0,2.0,7.0,3723,3723,3723,1.0,1.0,1.0,0.5343226994359388,0.36463,0.60489
part02,121,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0121.csv,3839,3839,0,-2.0,7.0,2.0,7.0,3839,3839,3839,1.0,1.0,1.0,0.5346743839541547,0.35863,0.60842
part02,122,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0122.csv,3765,3765,0,-2.0,7.0,2.0,7.0,3765,3765,3765,1.0,1.0,1.0,0.5343489694555114,0.35712,0.60529
part02,123,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0123.csv,3845,3845,0,-2.0,7.0,2.0,7.0,3845,3845,3845,1.0,1.0,1.0,0.5347629752925878,0.3621,0.60282
part02,124,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0124.csv,3766,3766,0,-2.0,7.0,2.0,7.0,3766,3766,3766,1.0,1.0,1.0,0.5340020844397239,0.36058,0.60446
part02,125,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0125.csv,3872,3872,0,-2.0,7.0,2.0,7.0,3872,3872,3872,1.0,1.0,1.0,0.5346393465909091,0.35909,0.60664
part02,126,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0126.csv,3798,3798,0,-2.0,7.0,2.0,7.0,3798,3798,3798,1.0,1.0,1.0,0.5342061348077936,0.35824,0.60244
part02,127,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0127.csv,3872,3872,0,-2.0,7.0,2.0,7.0,3872,3872,3872,1.0,1.0,1.0,0.5348319369834712,0.359,0.59322
part02,128,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0128.csv,3799,3799,0,-2.0,7.0,2.0,7.0,3799,3799,3799,1.0,1.0,1.0,0.5340535272440116,0.36268,0.59971
part02,129,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0129.csv,3904,3904,0,-2.0,7.0,2.0,7.0,3904,3904,3904,1.0,1.0,1.0,0.5346966214139344,0.36279,0.59885
part02,130,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0130.csv,3798,3798,0,-2.0,7.0,2.0,7.0,3798,3798,3798,1.0,1.0,1.0,0.5342143575566087,0.36505,0.59964
part02,131,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0131.csv,3903,3903,0,-2.0,7.0,2.0,7.0,3903,3903,3903,1.0,1.0,1.0,0.5347555982577504,0.36952,0.59212
part02,132,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0132.csv,3837,3837,0,-2.0,7.0,2.0,7.0,3837,3837,3837,1.0,1.0,1.0,0.5340626922074537,0.37127,0.59544
part02,133,/Users/kimsangmin/ammt_project/raw_original/registered_xct/part02/L0133.csv,3936,3936,0,-2.0,7.0,2.0,7.0,3936,3936,3936,1.0,1.0,1.0,0.5346319435975609,0.3736,0.59675
